,aps_id
21461,89669084
21462,89670973
21463,89644516
21464,89642166
21465,89682477
21466,89689604
21467,89642236
21468,89682410
21469,89665447
21470,89652661
21471,89668429
21472,89683347
21473,89641236
21474,89660395
21475,124739898
21476,89670544
21477,89662314
21478,89678005
21479,89687931
21480,124896911
21481,124895794
21482,124910701
21483,89682653
21484,89647609
21485,89651062
21486,89672962
21487,89671142
21488,89675982
21489,89669875
21490,89665596
21491,89643797
21492,89678197
21493,89672198
21494,89660637
21495,89693663
21496,89669561
21497,89678527
21498,89680105
21499,89701486
21500,89676712
21501,89689366
21502,89673000
21503,89668731
21504,89672236
21505,89647111
21506,89666227
21507,89653961
21508,89642426
21509,89677733
21510,89679664
21511,89669959
21512,89683895
21513,89677517
21514,89648117
21515,89677677
21516,89681775
21517,89685593
21518,89688762
21519,89663724
21520,89672401
21521,89685624
21522,89679505
21523,89648313
21524,89674796
21525,89637382
21526,89679935
21527,89644001
21528,89646957
21529,89635232
21530,89641986
21531,89690986
21532,89662554
21533,89681135
21534,89683279
21535,89680547
21536,89676927
21537,89675582
21538,89687203
21539,89675910
21540,89646129
21541,89647192
21542,89676783
21543,89646300
21544,89666049
21545,89685331
21546,89635977
21547,89669711
21548,89660757
21549,89652066
21550,89643065
21551,89669527
21552,89677959
21553,89686166
21554,89672542
21555,89667511
21556,89661453
21557,89687522
21558,89659277
21559,89643087
21560,89677311
21561,89657351
21562,89683446
21563,89643272
21564,89644044
21565,89692017
21566,89685724
21567,89674210
21568,89683324
21569,89671383
21570,89685068
21571,89653602
21572,89640967
21573,89649715
21574,89663687
21575,89671451
21576,89682548
21577,89676766
21578,89645232
21579,89666794
21580,89639508
21581,89645461
21582,89649183
21583,89669846
21584,89679536
21585,89691512
21586,89674506
21587,89687950
21588,124902681
21589,124896271
21590,89673621
21591,89662823
21592,89676630
21593,89636503
21594,89671169
21595,89683604
21596,89643428
21597,89683469
21598,89663897
21599,89670724
21600,89642120
21601,89644249
21602,90404684
21603,90011963
21604,124755297
21605,90186650
21606,90079268
21607,90106227
21608,90135888
21609,90131829
21610,90134664
21611,124754604
21612,90378889
21613,90167986
21614,90083869
21615,90526539
21616,90141549
21617,90140818
21618,90052719
21619,90094839
21620,90149315
21621,90382403
21622,90156979
21623,90424644
21624,90132846
21625,90144234
21626,90110178
21627,124902473
21628,90365279
21629,90120111
21630,90172195
21631,124763573
21632,90163533
21633,89666538
21634,89668877
21635,89647051
21636,90155284
21637,124755997
21638,90316383
21639,90084982
21640,90539689
21641,90131843
21642,90337702
21643,90118598
21644,90381488
21645,90435915
21646,90192457
21647,90161581
21648,124907278
21649,90600904
21650,90073393
21651,90157426
21652,90068072
21653,90380005
21654,90593036
21655,90060116
21656,90574165
21657,90129369
21658,90149270
21659,90390654
21660,124906854
21661,124877933
21662,90165390
21663,90087045
21664,90608435
21665,90151608
21666,90174556
21667,90601755
21668,124751984
21669,90138515
21670,90367944
21671,90175100
21672,90113992
21673,90390665
21674,90083816
21675,90101970
21676,90132933
21677,90090345
21678,90125454
21679,90590017
21680,90614348
21681,124741395
21682,90046818
21683,90151454
21684,90121035
21685,124911434
21686,90183854
21687,124763574
21688,90373145
21689,90161988
21690,90339646
21691,90153762
21692,90152169
21693,90373483
21694,90135904
21695,90130750
21696,90089343
21697,90426526
21698,90305015
21699,90052697
21700,90398793
21701,90132569
21702,90140110
21703,90161847
21704,90405394
21705,90378690
21706,90337693
21707,90482857
21708,90338503
21709,124893978
21710,90081293
21711,90048026
21712,90348832
21713,90566759
21714,90187236
21715,90373248
21716,124881108
21717,90531171
21718,90088732
21719,124749167
21720,90174948
21721,90099313
21722,90447198
21723,124892094
21724,90137989
21725,90161997
21726,90560259
21727,90476485
21728,90158641
21729,90096332
21730,90090032
21731,90142932
21732,90160442
21733,90418436
21734,90103273
21735,90101314
21736,90109104
21737,90124530
21738,90166827
21739,90056428
21740,90143294
21741,90075567
21742,90160904
21743,90145856
21744,124756347
21745,90138053
21746,90183490
21747,90058072
21748,90110914
21749,90331916
21750,124911058
21751,90180271
21752,124734895
21753,90066966
21754,90108060
21755,90171548
21756,90293082
21757,124881322
21758,90577872
21759,90568946
21760,124914762
21761,124910060
21762,124905632
21763,124750346
21764,90067862
21765,90158326
21766,90162894
21767,90440393
21768,90150406
21769,90150992
21770,124890460
21771,90017193
21772,90156579
21773,124893513
21774,124754853
21775,90384976
21776,124733363
21777,90166396
21778,124903193
21779,124751912
21780,124733831
21781,90196817
21782,124881702
21783,124913957
21784,124915262
21785,90130227
21786,90069986
21787,90327172
21788,90139659
21789,90132436
21790,90140096
21791,124754824
21792,90152546
21793,90186194
21794,90139742
21795,124894953
21796,124891829
21797,124733741
21798,90310266
21799,90462397
21800,124874092
21801,90436869
21802,90551807
21803,90564506
21804,124900385
21805,90312323
21806,90623630
21807,90562984
21808,124756791
21809,90510277
21810,124743501
21811,124754492
21812,90510302
21813,90584952
21814,90532049
21815,124879347
21816,90600446
21817,90572912
21818,90489435
21819,90408666
21820,124745301
21821,90536107
21822,90301761
21823,90604244
21824,90359307
21825,90306340
21826,90550802
21827,90557955
21828,90502702
21829,90507322
21830,124745976
21831,124914297
21832,124912335
21833,124760246
21834,90498656
21835,90552578
21836,90520977
21837,90549127
21838,90418365
21839,90573232
21840,90541291
21841,90343250
21842,90627334
21843,90576808
21844,90347128
21845,90345055
21846,90560235
21847,90562011
21848,90570072
21849,124750486
21850,90517844
21851,124736242
21852,124760311
21853,124895206
21854,90585260
21855,90427581
21856,90303647
21857,124744181
21858,90483101
21859,90320783
21860,90428886
21861,124905519
21862,90520179
21863,90571357
21864,90566917
21865,124902592
21866,90378393
21867,90560958
21868,90432626
21869,90647776
21870,90532103
21871,124899705
21872,124897856
21873,90557187
21874,124882971
21875,90545254
21876,90569556
21877,124740957
21878,90514443
21879,90075441
21880,90199697
21881,90072058
21882,90631209
21883,90173519
21884,90420709
21885,90146719
21886,90135690
21887,124890198
21888,124755534
21889,90523892
21890,90288610
21891,124912127
21892,124733172
21893,90478630
21894,124910087
21895,124875912
21896,90660416
21897,124895916
21898,124888365
21899,90335251
21900,90337100
21901,90509790
21902,90308570
21903,124889877
21904,90585007
21905,90478327
21906,90512600
21907,90386703
21908,90638627
21909,124897926
21910,124909367
21911,124878672
21912,124752082
21913,124909977
21914,90422132
21915,90570961
21916,90579862
21917,124907319
21918,124899475
21919,90532203
21920,90468272
21921,124906047
21922,90499177
21923,90555571
21924,124899096
21925,90419293
21926,124888562
21927,90614934
21928,124895246
21929,90305492
21930,90383104
21931,124754986
21932,124755092
21933,90448109
21934,90592729
21935,90502125
21936,90364977
21937,124882151
21938,124747696
21939,90438401
21940,90389474
21941,90560142
21942,90556464
21943,90571685
21944,124875427
21945,90555060
21946,124908225
21947,90592502
21948,90489582
21949,124752051
21950,90392072
21951,90470539
21952,90468656
21953,124901229
21954,124897957
21955,124877402
21956,124884707
21957,90415689
21958,124901712
21959,90153450
21960,90142560
21961,90375984
21962,90081178
21963,90155046
21964,124914948
21965,90161042
21966,90110270
21967,90189067
21968,90346356
21969,90197614
21970,90154624
21971,90464668
21972,90048712
21973,90365053
21974,90087501
21975,124737308
21976,124879725
21977,90417181
21978,90383497
21979,90375616
21980,90463602
21981,124908405
21982,90645730
21983,124877777
21984,90652904
21985,90514439
21986,90116517
21987,90190119
21988,90192163
21989,90119510
21990,124759415
21991,90469814
21992,90167685
21993,90078610
21994,124754940
21995,90420884
21996,90191746
21997,90578659
21998,90090740
21999,124909783
22000,124883364
22001,90188755
22002,90387955
22003,90281802
22004,90143029
22005,124736528
22006,90097133
22007,90083598
22008,90072127
22009,90199094
22010,90149833
22011,90150658
22012,90428792
22013,124909944
22014,90130064
22015,90147944
22016,90050103
22017,90480743
22018,90181374
22019,90561493
22020,90133934
22021,90153932
22022,90541428
22023,90151606
22024,90133349
22025,90321246
22026,90107988
22027,90120553
22028,90083365
22029,90508214
22030,90112587
22031,90121554
22032,90138510
22033,90112794
22034,90116495
22035,90380208
22036,90109055
22037,124755505
22038,90106193
22039,124902578
22040,90079184
22041,90057213
22042,90374721
22043,90151304
22044,90127080
22045,90113644
22046,90085458
22047,90127374
22048,90085248
22049,90166674
22050,90183650
22051,90510819
22052,90077431
22053,90120148
22054,90153873
22055,90154749
22056,90419972
22057,90171882
22058,90146138
22059,90136532
22060,90061713
22061,90159544
22062,90338973
22063,90150327
22064,90147790
22065,90145965
22066,90357238
22067,90106792
22068,124879762
22069,90637383
22070,90465348
22071,90483459
22072,124908612
22073,90546327
22074,124874905
22075,90401514
22076,90475893
22077,90552464
22078,90575346
22079,90330062
22080,124892587
22081,90373661
22082,124732611
22083,90588428
22084,90569756
22085,124735202
22086,90416817
22087,124895331
22088,90540643
22089,90180703
22090,90061528
22091,124734374
22092,124735174
22093,124890558
22094,90041278
22095,124890488
22096,90565458
22097,90084542
22098,90175460
22099,90460848
22100,90099529
22101,90108418
22102,90141813
22103,90133145
22104,90124158
22105,90131977
22106,124762258
22107,90525968
22108,90135922
22109,124883230
22110,90146540
22111,124750610
22112,124736585
22113,89679327
22114,89670635
22115,89684693
22116,89679603
22117,89687896
22118,89684631
22119,89683003
22120,89672406
22121,89675624
22122,89663926
22123,89676398
22124,89643100
22125,89653461
22126,89670639
22127,89671435
22128,89639261
22129,89645158
22130,89645909
22131,89646689
22132,89670897
22133,89633423
22134,89654520
22135,89667480
22136,124758256
22137,90536446
22138,90291200
22139,90334560
22140,124750911
22141,90554149
22142,90600771
22143,90354280
22144,90359931
22145,90430334
22146,90612179
22147,90535219
22148,90615158
22149,124906615
22150,124750482
22151,124905272
22152,124900010
22153,90641019
22154,90576568
22155,124891305
22156,90490110
22157,90432610
22158,90136778
22159,90172045
22160,90085305
22161,90142510
22162,90161772
22163,90374828
22164,90153624
22165,90484638
22166,90169265
22167,90133309
22168,90510649
22169,90117868
22170,90113060
22171,90139878
22172,90441418
22173,90192410
22174,90130804
22175,90167993
22176,90326165
22177,90343924
22178,90127052
22179,90091963
22180,90188797
22181,90358315
22182,90050368
22183,90071127
22184,124737039
22185,90331317
22186,90291833
22187,90105768
22188,90107939
22189,124753449
22190,90158172
22191,90380275
22192,90382688
22193,90078541
22194,90081974
22195,90134637
22196,90125744
22197,90378372
22198,124738279
22199,90528835
22200,90568193
22201,90065948
22202,90108281
22203,90159359
22204,124758727
22205,90135835
22206,90186165
22207,90130253
22208,90381646
22209,90015902
22210,90087210
22211,90089285
22212,90197812
22213,90055588
22214,90391313
22215,90109749
22216,90567978
22217,90091743
22218,90146564
22219,90048927
22220,90469758
22221,90080288
22222,124731038
22223,90144594
22224,90424781
22225,90145703
22226,124890934
22227,124891309
22228,90589500
22229,124902402
22230,90593205
22231,124906292
22232,90476822
22233,124751466
22234,90389655
22235,90646480
22236,90555039
22237,90585982
22238,90425339
22239,90379038
22240,90559097
22241,90596035
22242,124892822
22243,90590251
22244,124902109
22245,90567694
22246,90529364
22247,90501982
22248,90575007
22249,124896915
22250,124912496
22251,90612422
22252,90548969
22253,90529427
22254,124901265
22255,90083728
22256,90063056
22257,90058121
22258,90141150
22259,90359433
22260,90197965
22261,90097831
22262,90075535
22263,90144035
22264,90332861
22265,90541829
22266,90317962
22267,90369295
22268,124754090
22269,90105668
22270,90132212
22271,90138459
22272,124879258
22273,90171880
22274,90150270
22275,90521339
22276,89634834
22277,89646309
22278,89642186
22279,90063805
22280,124890980
22281,90294393
22282,124758275
22283,90339384
22284,90368273
22285,124896433
22286,90158166
22287,124884239
22288,124756247
22289,89660220
22290,124881769
22291,90149469
22292,124900362
22293,124908255
22294,90567504
22295,124749952
22296,90535961
22297,90534831
22298,124755186
22299,124761106
22300,90587204
22301,124910219
22302,90521800
22303,90516176
22304,90553559
22305,90529961
22306,90432685
22307,124764346
22308,90615346
22309,124904669
22310,124884041
22311,90589991
22312,90425923
22313,124892929
22314,90335953
22315,90557096
22316,124896719
22317,90578502
22318,90572627
22319,90318332
22320,90628723
22321,124882807
22322,124903026
22323,90600057
22324,90590911
22325,90364200
22326,124878947
22327,90580935
22328,90488320
22329,124752322
22330,124890617
22331,90581603
22332,124911492
22333,124911036
22334,124899252
22335,90475596
22336,90472725
22337,90558155
22338,124750451
22339,90595723
22340,124913885
22341,124910007
22342,90480469
22343,90655317
22344,90504989
22345,90587410
22346,124896319
22347,90590827
22348,124747272
22349,124914385
22350,90649722
22351,90621555
22352,124905092
22353,90495207
22354,90462657
22355,90494661
22356,90591848
22357,124908279
22358,124914272
22359,124902652
22360,90589646
22361,90540500
22362,124760606
22363,124910772
22364,90338387
22365,90639908
22366,124896771
22367,124896249
22368,90488832
22369,90556277
22370,124908367
22371,124743611
22372,90413080
22373,124902902
22374,90599417
22375,90562855
22376,90599875
22377,90549564
22378,90654683
22379,124912940
22380,90578514
22381,124734852
22382,124752951
22383,90650011
22384,89643718
22385,89678889
22386,89671433
22387,89654319
22388,89663781
22389,89695951
22390,89642961
22391,89666640
22392,124899861
22393,89650534
22394,89684906
22395,89640522
22396,89663641
22397,89690610
22398,89687305
22399,89683988
22400,89676206
22401,89669573
22402,89636990
22403,89639785
22404,89642438
22405,124765146
22406,124747761
22407,90425996
22408,90144182
22409,90194510
22410,90109943
22411,90148766
22412,124747080
22413,124906003
22414,124905928
22415,90147986
22416,124735324
22417,89652658
22418,89678750
22419,89654764
22420,89677413
22421,89676253
22422,89675287
22423,89665902
22424,89671261
22425,89638391
22426,89669249
22427,89663123
22428,90319392
22429,124745426
22430,90395461
22431,124914870
22432,124910440
22433,90597441
22434,90426817
22435,124890027
22436,124905212
22437,90345880
22438,124734506
22439,124905560
22440,90561881
22441,90437930
22442,90523906
22443,90621041
22444,90486551
22445,90594526
22446,124914175
22447,89638223
22448,89653367
22449,89661142
22450,89670358
22451,89662779
22452,89659851
22453,90599902
22454,124912247
22455,90410227
22456,90445950
22457,124745022
22458,90378406
22459,124889145
22460,90616328
22461,124895397
22462,124901247
22463,124745982
22464,124889457
22465,90437811
22466,90610883
22467,90323600
22468,124899920
22469,90526572
22470,90582322
22471,124895359
22472,90607047
22473,90613344
22474,124912226
22475,90434981
22476,89650783
22477,90555027
22478,90544303
22479,124906546
22480,90652618
22481,90484756
22482,124754672
22483,90560689
22484,90409921
22485,90638901
22486,124911871
22487,90533321
22488,90607124
22489,90506179
22490,124894427
22491,124915182
22492,124890001
22493,90605364
22494,90567068
22495,90571348
22496,124885361
22497,124897806
22498,90525117
22499,90570863
22500,124905749
22501,124909379
22502,90633264
22503,90586747
22504,90509347
22505,90530752
22506,90542771
22507,90610731
22508,90581163
22509,90418877
22510,124732432
22511,90471823
22512,124892589
22513,90574250
22514,124905566
22515,124882437
22516,124901027
22517,124895216
22518,124902862
22519,90588597
22520,90605771
22521,90610489
22522,90608452
22523,90615386
22524,124907095
22525,90627252
22526,124747091
22527,90309166
22528,124907967
22529,124912950
22530,90569259
22531,90556299
22532,90452839
22533,90406150
22534,90599296
22535,90529578
22536,90546924
22537,90519258
22538,124898489
22539,124901160
22540,90513914
22541,90588347
22542,90407975
22543,90471920
22544,124907935
22545,90426327
22546,124879041
22547,124765396
22548,90425753
22549,124902779
22550,90603775
22551,124909095
22552,90575927
22553,124896122
22554,124760291
22555,90534174
22556,124911756
22557,90565239
22558,90409397
22559,90591643
22560,90539910
22561,90589591
22562,124870942
22563,124742102
22564,90465410
22565,90506606
22566,124895645
22567,90568436
22568,124911075
22569,90630907
22570,90386476
22571,90617903
22572,90595266
22573,124911120
22574,90519781
22575,90599690
22576,90641600
22577,90481894
22578,90574003
22579,90458415
22580,124762076
22581,124736146
22582,124911397
22583,124894827
22584,90409910
22585,124897976
22586,124891676
22587,90596945
22588,90498373
22589,124895589
22590,90441537
22591,124891547
22592,90534851
22593,124897079
22594,124891046
22595,90576648
22596,90618907
22597,124898680
22598,90561245
22599,124892427
22600,90516538
22601,90515053
22602,124902627
22603,90533491
22604,90620955
22605,90373724
22606,90606649
22607,90603817
22608,90567885
22609,124748651
22610,124909482
22611,124756836
22612,90500135
22613,124747511
22614,90539307
22615,90583778
22616,90413536
22617,124913582
22618,124753186
22619,124914992
22620,90609389
22621,90476556
22622,124898789
22623,124751712
22624,124892161
22625,124903757
22626,124749642
22627,90428766
22628,90630912
22629,90599281
22630,90383757
22631,90646569
22632,124739702
22633,90603061
22634,90593420
22635,89667913
22636,89650442
22637,89692113
22638,90426246
22639,90558289
22640,90592082
22641,124760046
22642,124734826
22643,124759276
22644,90569422
22645,124913609
22646,124909022
22647,90587781
22648,124892776
22649,90539054
22650,90433743
22651,90569932
22652,90638107
22653,124873386
22654,90427584
22655,90465051
22656,90407492
22657,90656959
22658,124897069
22659,90514234
22660,90296984
22661,90511914
22662,90299022
22663,124901135
22664,90358950
22665,124753532
22666,90574346
22667,90600480
22668,90601287
22669,124894376
22670,90617173
22671,124913401
22672,90535164
22673,124915291
22674,124912221
22675,124881541
22676,124895546
22677,124910746
22678,124897451
22679,124729981
22680,124913761
22681,124911595
22682,124749172
22683,90342120
22684,90494225
22685,124885922
22686,90584739
22687,90571185
22688,90471471
22689,90346590
22690,90642211
22691,90601602
22692,90509251
22693,124752706
22694,90499168
22695,124881337
22696,90421913
22697,90572250
22698,90535214
22699,90562229
22700,90564755
22701,124908582
22702,124891656
22703,124756146
22704,90559297
22705,124884464
22706,90518630
22707,90345617
22708,90075554
22709,90052632
22710,124881369
22711,90076304
22712,90081813
22713,124881343
22714,89654140
22715,89671586
22716,89669896
22717,89670269
22718,89645787
22719,89679358
22720,89700652
22721,89686879
22722,89638099
22723,124898101
22724,89644136
22725,89659219
22726,124894271
22727,90134298
22728,90553059
22729,90407807
22730,90136267
22731,90420115
22732,90193519
22733,90101261
22734,89681618
22735,89658345
22736,89691726
22737,89665597
22738,89665525
22739,89675173
22740,89645622
22741,89700699
22742,89641008
22743,89665205
22744,89655135
22745,89670886
22746,89671903
22747,89634782
22748,89662315
22749,89677048
22750,89669041
22751,89638827
22752,89665984
22753,89685312
22754,89637184
22755,89685055
22756,90041238
22757,90148738
22758,90444585
22759,90162546
22760,90132309
22761,90116625
22762,124894583
22763,90513856
22764,124729935
22765,90097549
22766,90643934
22767,124888952
22768,90548974
22769,90295736
22770,90522369
22771,90362181
22772,90568020
22773,90578110
22774,124911695
22775,90527082
22776,90496487
22777,124906136
22778,90435025
22779,90125623
22780,90107472
22781,90506019
22782,90552465
22783,124749757
22784,90153983
22785,90318608
22786,90139695
22787,124877124
22788,124907418
22789,90511142
22790,90628636
22791,124899456
22792,90082005
22793,90146177
22794,90145464
22795,90079045
22796,90153394
22797,90045670
22798,90158550
22799,90109377
22800,90194726
22801,124753099
22802,90443212
22803,124909775
22804,90123623
22805,90471630
22806,90500087
22807,124886505
22808,124742332
22809,124904107
22810,90562686
22811,124765552
22812,90605212
22813,90539726
22814,90453680
22815,90410307
22816,90536033
22817,124758761
22818,90531337
22819,90559058
22820,90526483
22821,90617283
22822,90573162
22823,124755011
22824,124914139
22825,90556795
22826,124746661
22827,90524997
22828,90559252
22829,90656163
22830,90631625
22831,90510332
22832,90594495
22833,90581832
22834,90570661
22835,124886116
22836,124893566
22837,90592385
22838,90635254
22839,124898422
22840,124882915
22841,90641191
22842,124900056
22843,124737971
22844,124914699
22845,90540844
22846,124912547
22847,90621572
22848,124872842
22849,124755951
22850,124895295
22851,124902776
22852,124754062
22853,90349044
22854,90615044
22855,124915260
22856,124740821
22857,90564010
22858,90630079
22859,124748921
22860,90518125
22861,124905060
22862,90615145
22863,124914809
22864,90539101
22865,90590567
22866,90521544
22867,90609952
22868,90607769
22869,124880356
22870,124883036
22871,90516300
22872,124889976
22873,90541252
22874,90383181
22875,124899079
22876,89685488
22877,89688011
22878,89661002
22879,89642564
22880,89634425
22881,89656842
22882,89637075
22883,89684170
22884,89642808
22885,89660047
22886,89683702
22887,89692638
22888,89688458
22889,124885671
22890,89646703
22891,89689413
22892,89642600
22893,124891799
22894,90600905
22895,90490161
22896,90438290
22897,90528286
22898,124905459
22899,124892816
22900,124893169
22901,90576937
22902,90465572
22903,90593423
22904,124905880
22905,90518606
22906,90546494
22907,124895926
22908,90572624
22909,124893477
22910,90637465
22911,124750986
22912,90515443
22913,90475812
22914,124914085
22915,90514560
22916,90331881
22917,90575585
22918,90491154
22919,124874381
22920,90130968
22921,90355533
22922,90118937
22923,90405418
22924,90133676
22925,90134576
22926,90347647
22927,90167408
22928,90485874
22929,90503099
22930,124913328
22931,90098850
22932,90576698
22933,90137688
22934,90458094
22935,90123785
22936,90129487
22937,90152492
22938,90182782
22939,90520937
22940,90154492
22941,90090156
22942,90153728
22943,90121805
22944,90165248
22945,90140095
22946,90345390
22947,90130038
22948,90094346
22949,90133892
22950,90322116
22951,90157856
22952,124880461
22953,90375964
22954,90161989
22955,90159862
22956,90134388
22957,90362139
22958,90127716
22959,90557164
22960,90513851
22961,90571043
22962,90333675
22963,90077204
22964,90419878
22965,90096889
22966,90492624
22967,124745829
22968,124884719
22969,90123826
22970,90138315
22971,90314933
22972,90566993
22973,90162622
22974,90365899
22975,90495127
22976,90058213
22977,90119496
22978,90165397
22979,90119978
22980,90133798
22981,90575465
22982,90132228
22983,90120817
22984,90351913
22985,90119161
22986,90329877
22987,90131778
22988,90390525
22989,90157035
22990,90167435
22991,90499087
22992,90369193
22993,90141361
22994,90150863
22995,90133507
22996,90135880
22997,90184093
22998,90138528
22999,90193609
23000,90558287
23001,124741685
23002,90144630
23003,90103944
23004,90299687
23005,90169635
23006,90133026
23007,90086161
23008,90359798
23009,90153827
23010,90069612
23011,90127556
23012,90148405
23013,90061848
23014,90179813
23015,90079423
23016,90105541
23017,124895263
23018,90124068
23019,124744559
23020,90120428
23021,90198579
23022,90318739
23023,90120146
23024,90321417
23025,90125397
23026,90160816
23027,90160137
23028,90159426
23029,124900913
23030,90123571
23031,90181231
23032,90154380
23033,90184013
23034,90178466
23035,90324084
23036,90360539
23037,90161377
23038,90421770
23039,90532864
23040,90493454
23041,124886083
23042,90140709
23043,90157027
23044,90101827
23045,90152725
23046,90508743
23047,90061831
23048,90119745
23049,90383907
23050,90062690
23051,90154546
23052,90158900
23053,90148310
23054,90162499
23055,90579694
23056,90152422
23057,90588093
23058,90598975
23059,90099976
23060,90520669
23061,90172555
23062,90137129
23063,90080838
23064,90167075
23065,90122618
23066,90491527
23067,90103733
23068,124750990
23069,124908946
23070,124906674
23071,124888664
23072,124746794
23073,124730589
23074,124751890
23075,124912004
23076,90355647
23077,90064095
23078,90112005
23079,90581014
23080,90120127
23081,90162667
23082,90199553
23083,90140459
23084,90121986
23085,90384725
23086,124744920
23087,124886264
23088,124905064
23089,124890294
23090,124894254
23091,90301914
23092,90109581
23093,90396136
23094,90338329
23095,90189508
23096,124737707
23097,90181328
23098,90096811
23099,90369053
23100,90420971
23101,90171909
23102,124909398
23103,90191997
23104,90162929
23105,90448645
23106,90130645
23107,124762989
23108,90331672
23109,90373492
23110,90112482
23111,90576033
23112,90136786
23113,90130005
23114,90631875
23115,90103187
23116,90134167
23117,90379438
23118,90436073
23119,90149680
23120,90155880
23121,90304803
23122,124908941
23123,90579748
23124,90136539
23125,90618215
23126,90398645
23127,90416133
23128,90130676
23129,90106141
23130,90166940
23131,90127691
23132,90111467
23133,124910154
23134,90418165
23135,90116715
23136,90132850
23137,124911148
23138,90147835
23139,124743799
23140,90638649
23141,90518349
23142,90166218
23143,90451326
23144,90186971
23145,90145507
23146,90457651
23147,90480836
23148,90161503
23149,90053018
23150,90321509
23151,90130745
23152,90163710
23153,90134337
23154,90164928
23155,90078711
23156,90091216
23157,90155260
23158,90123038
23159,90355613
23160,90600658
23161,90458035
23162,90295531
23163,90118219
23164,90118345
23165,90143275
23166,90144771
23167,90146627
23168,124886799
23169,90132197
23170,90442079
23171,90124976
23172,90136235
23173,124764567
23174,90165723
23175,90140065
23176,90130499
23177,90118725
23178,90120178
23179,90132941
23180,90168463
23181,90159093
23182,90195459
23183,90403115
23184,90356503
23185,90641055
23186,90142035
23187,90382359
23188,90152425
23189,90156290
23190,90125945
23191,90280115
23192,90117665
23193,90514956
23194,90133655
23195,90133608
23196,90361264
23197,90183995
23198,90483567
23199,124904324
23200,124878728
23201,124893421
23202,124883258
23203,124732238
23204,124735303
23205,124732093
23206,90344473
23207,90154567
23208,90335041
23209,90144991
23210,90163607
23211,90383899
23212,124752080
23213,90105286
23214,90330566
23215,90066401
23216,124887354
23217,124884978
23218,124733813
23219,124735968
23220,124912804
23221,124915324
23222,124735427
23223,124755447
23224,90388127
23225,90346023
23226,90415960
23227,90296743
23228,90170018
23229,90324467
23230,90428687
23231,90352376
23232,90061540
23233,90598959
23234,90136425
23235,90458156
23236,90102354
23237,90365073
23238,90137435
23239,90137135
23240,90432306
23241,90184053
23242,90125386
23243,90514651
23244,90126965
23245,90161586
23246,90387785
23247,90328395
23248,90067236
23249,90133509
23250,90570975
23251,90112305
23252,90137280
23253,90120701
23254,90165137
23255,90153083
23256,90325943
23257,90135318
23258,90541737
23259,90154635
23260,90050944
23261,90144415
23262,90095679
23263,124875248
23264,90133978
23265,90530175
23266,90187652
23267,124756595
23268,90379188
23269,90134127
23270,90126550
23271,90571797
23272,90135777
23273,90546975
23274,90136699
23275,90174728
23276,90550477
23277,90380246
23278,90113818
23279,90133801
23280,90128560
23281,90128958
23282,90142585
23283,90134858
23284,90202171
23285,90160882
23286,124745687
23287,124900313
23288,90180855
23289,124759199
23290,90326130
23291,90434363
23292,90405884
23293,124758565
23294,90140903
23295,90173948
23296,90520095
23297,90062001
23298,90499805
23299,90075671
23300,90393987
23301,90169347
23302,90117892
23303,90259190
23304,90480203
23305,90132025
23306,90156306
23307,90096126
23308,90110183
23309,90114628
23310,90167998
23311,90556415
23312,90132496
23313,90178003
23314,90555395
23315,90481595
23316,90074226
23317,90146137
23318,90175827
23319,90160722
23320,90143555
23321,90145550
23322,124905148
23323,90564833
23324,90188867
23325,90046900
23326,124904388
23327,90181755
23328,90163028
23329,90336002
23330,90168067
23331,90141639
23332,90133464
23333,90102566
23334,90157579
23335,90155946
23336,90512477
23337,124893888
23338,90126616
23339,90085559
23340,90124344
23341,90182517
23342,124872838
23343,90386219
23344,90152285
23345,90115618
23346,90127205
23347,90143768
23348,124890154
23349,124733529
23350,124737190
23351,124914764
23352,124747014
23353,124915171
23354,124912291
23355,124915221
23356,124909281
23357,90132338
23358,90010246
23359,90165260
23360,90104944
23361,90117128
23362,90192190
23363,124753720
23364,90165861
23365,90514239
23366,124914454
23367,124750885
23368,124877979
23369,90075771
23370,124750365
23371,90164272
23372,90381065
23373,90134134
23374,90171722
23375,90612215
23376,124739330
23377,124895103
23378,124748813
23379,90461726
23380,90058338
23381,90389867
23382,124757787
23383,124752888
23384,124733375
23385,90535025
23386,90145728
23387,124901303
23388,90069393
23389,90334413
23390,90498195
23391,124904633
23392,124886289
23393,90101687
23394,90347533
23395,90120540
23396,124913014
23397,90144039
23398,124754088
23399,124882280
23400,90135576
23401,124739075
23402,90138353
23403,90077233
23404,90405348
23405,90353829
23406,124739973
23407,124751449
23408,124756288
23409,90141174
23410,124885519
23411,90122460
23412,124748770
23413,90366265
23414,90452563
23415,124881259
23416,90144134
23417,124735238
23418,124753295
23419,90520718
23420,90541999
23421,89655873
23422,89702922
23423,89635008
23424,89641715
23425,89658453
23426,89638942
23427,89632384
23428,89667481
23429,89674228
23430,89656488
23431,89689081
23432,89675370
23433,89668998
23434,89687557
23435,89675651
23436,89657267
23437,89639592
23438,89677401
23439,89692602
23440,124911991
23441,124895474
23442,124736097
23443,89652881
23444,89678570
23445,89665844
23446,89678029
23447,89687404
23448,89672480
23449,89674350
23450,89636832
23451,89673849
23452,89685237
23453,89644622
23454,89674700
23455,89693921
23456,89676531
23457,89679848
23458,89673180
23459,89664449
