,single,not_single,nyt_id,
7006,0.083602296,0.916397704,4fc04eb745c1498b0d23d993,
7009,0.083602296,0.916397704,4fc0181845c1498b0d144756,
7010,0.083602296,0.916397704,4fc03a3045c1498b0d1e29ca,
7011,0.083602296,0.916397704,4fc026bb45c1498b0d188a0f,
7014,0.083602296,0.916397704,4fc035c745c1498b0d1cc7c3,
7015,0.083602296,0.916397704,4fc01fd345c1498b0d167c04,
7016,0.083602296,0.916397704,4fc030bc45c1498b0d1b5e20,
7019,0.083602296,0.916397704,4fc0515745c1498b0d2492c0,
7020,0.083602296,0.916397704,4fbfde9545c1498b0d03c04c,
7000,0.083602296,0.916397704,4fc04afc45c1498b0d22d874,
7023,0.083602296,0.916397704,4fc033b645c1498b0d1c3cf8,
7028,0.083602296,0.916397704,4fc0064945c1498b0d0f07ee,
7030,0.083602296,0.916397704,4fc04d4f45c1498b0d2379ef,
7031,0.083602296,0.916397704,4fc0398f45c1498b0d1df705,
7032,0.083602296,0.916397704,4fc0316b45c1498b0d1b96f3,
7035,0.083602296,0.916397704,4fc02f4145c1498b0d1af6c2,
7036,0.083602296,0.916397704,4fc0411d45c1498b0d200ed1,
7042,0.083602296,0.916397704,4fc03c7145c1498b0d1ed00d,
7044,0.083602296,0.916397704,4fc015fa45c1498b0d13a2c1,
7045,0.083602296,0.916397704,4fc027f945c1498b0d18e274,
7046,0.083602296,0.916397704,4fc023a345c1498b0d179308,
7047,0.083602296,0.916397704,4fc01daf45c1498b0d15d656,
7027,0.083602296,0.916397704,4fbff69045c1498b0d0a7b66,
7050,0.083602296,0.916397704,4fc0259f45c1498b0d1829ab,
6999,0.083602296,0.916397704,4fc0298045c1498b0d194df0,
6994,0.083602296,0.916397704,4fc043bd45c1498b0d20ca8c,
6952,0.083602296,0.916397704,4fc0511a45c1498b0d248345,
6955,0.083602296,0.916397704,4fc036da45c1498b0d1d246d,
6956,0.083602296,0.916397704,4fc0511845c1498b0d24815f,
6957,0.083602296,0.916397704,4fc01a7045c1498b0d14fb54,
6958,0.083602296,0.916397704,4fc024ed45c1498b0d17fa8e,
6960,0.083602296,0.916397704,4fbfdf2745c1498b0d03ea87,
6961,0.083602296,0.916397704,4fc01c6c45c1498b0d158294,
6962,0.083602296,0.916397704,4fc044e045c1498b0d211bbd,
6963,0.083602296,0.916397704,4fc03f1245c1498b0d1f93da,
6967,0.083602296,0.916397704,4fc0305445c1498b0d1b4470,
6969,0.083602296,0.916397704,4fc0374545c1498b0d1d455a,
6998,0.083602296,0.916397704,4fc0297f45c1498b0d194da1,
6970,0.083602296,0.916397704,4fc0514c45c1498b0d248564,
6974,0.083602296,0.916397704,4fc039c645c1498b0d1e07c6,
6975,0.083602296,0.916397704,4fc0514f45c1498b0d248872,
6981,0.083602296,0.916397704,4fc03ed845c1498b0d1f83ea,
6982,0.083602296,0.916397704,4fc02c2d45c1498b0d1a0c64,
6984,0.083602296,0.916397704,4fc0302045c1498b0d1b363f,
6985,0.083602296,0.916397704,4fc04eb345c1498b0d23d347,
6986,0.083602296,0.916397704,4fc04d4e45c1498b0d23793b,
6987,0.083602296,0.916397704,4fc00f7645c1498b0d11b0e0,
6988,0.083602296,0.916397704,4fc0032245c1498b0d0e13f3,
6992,0.083602296,0.916397704,4fc0244c45c1498b0d17ce6c,
6993,0.083602296,0.916397704,4fc0399045c1498b0d1df89c,
6973,0.083602296,0.916397704,4fbfe4b945c1498b0d0558c3,
6851,0.083602296,0.916397704,4fc0328b45c1498b0d1be9de,
7260,0.083602296,0.916397704,4fc0355b45c1498b0d1cb0cb,
7263,0.083602296,0.916397704,4fc0345645c1498b0d1c6801,
7506,0.083602296,0.916397704,4fc0387d45c1498b0d1da38c,
7507,0.083602296,0.916397704,4fc00c5745c1498b0d10d9dc,
7508,0.083602296,0.916397704,4fc023db45c1498b0d17a7b9,
7509,0.083602296,0.916397704,4fc0206645c1498b0d16a261,
7511,0.083602296,0.916397704,4fc026ba45c1498b0d1889ad,
7512,0.083602296,0.916397704,4fc0511245c1498b0d247aa0,
7513,0.083602296,0.916397704,4fc01b5e45c1498b0d152e4a,
7514,0.083602296,0.916397704,4fc0305145c1498b0d1b3df1,
7516,0.083602296,0.916397704,4fc04c2945c1498b0d232be4,
7518,0.083602296,0.916397704,4fc03f1245c1498b0d1f941c,
7519,0.083602296,0.916397704,4fc016a745c1498b0d13d50b,
7522,0.083602296,0.916397704,4fc04c9e45c1498b0d234cfc,
7523,0.083602296,0.916397704,4fc02e5c45c1498b0d1ab426,
7524,0.083602296,0.916397704,4fc025a445c1498b0d183597,
7525,0.083602296,0.916397704,4fc035c645c1498b0d1cc6d0,
7527,0.083602296,0.916397704,4fc008a145c1498b0d0fbf2f,
7529,0.083602296,0.916397704,4fc00a9b45c1498b0d105239,
7532,0.083602296,0.916397704,4fc0105145c1498b0d11ef73,
7534,0.083602296,0.916397704,4fc018ed45c1498b0d1488d7,
7536,0.083602296,0.916397704,4fc0514d45c1498b0d2486ef,
7537,0.083602296,0.916397704,4fc020e145c1498b0d16cefe,
7540,0.083602296,0.916397704,4fc00e6745c1498b0d116113,
7541,0.083602296,0.916397704,4fc0387e45c1498b0d1da3cb,
7505,0.083602296,0.916397704,4fc00ecf45c1498b0d117fc4,
7504,0.083602296,0.916397704,4fc0072645c1498b0d0f4d55,
7503,0.083602296,0.916397704,4fc0150e45c1498b0d1360fa,
7501,0.083602296,0.916397704,4fc03a2f45c1498b0d1e2865,
7459,0.083602296,0.916397704,4fc0395245c1498b0d1ddbab,
7461,0.083602296,0.916397704,4fc043ef45c1498b0d20ce06,
7462,0.083602296,0.916397704,4fc00e9745c1498b0d116e9d,
7463,0.083602296,0.916397704,4fc04e4045c1498b0d23bd45,
7465,0.083602296,0.916397704,4fc0428745c1498b0d208186,
7467,0.083602296,0.916397704,4fc04ef545c1498b0d23ea62,
7468,0.083602296,0.916397704,4fc00d8345c1498b0d111e01,
7469,0.083602296,0.916397704,4fc0305645c1498b0d1b47ae,
7470,0.083602296,0.916397704,4fc0446745c1498b0d20f85a,
7473,0.083602296,0.916397704,4fc037e445c1498b0d1d7535,
7478,0.083602296,0.916397704,4fc040e145c1498b0d2006e5,
7550,0.083602296,0.916397704,4fc0321345c1498b0d1bc2ac,
7480,0.083602296,0.916397704,4fc046dd45c1498b0d21ac11,
7482,0.083602296,0.916397704,4fc0398a45c1498b0d1ded70,
7483,0.083602296,0.916397704,4fc0363845c1498b0d1cf4cd,
7485,0.083602296,0.916397704,4fc01fca45c1498b0d1670f8,
7486,0.083602296,0.916397704,4fc04eee45c1498b0d23defb,
7488,0.083602296,0.916397704,4fc0237145c1498b0d178c83,
7490,0.083602296,0.916397704,4fc0366645c1498b0d1cfb76,
7491,0.083602296,0.916397704,4fc03e8c45c1498b0d1f7376,
7493,0.083602296,0.916397704,4fc0433945c1498b0d20a9da,
7495,0.083602296,0.916397704,4fc0478545c1498b0d21d5d9,
7498,0.083602296,0.916397704,4fc04e4045c1498b0d23be39,
7500,0.083602296,0.916397704,4fc03ed945c1498b0d1f8505,
7481,0.083602296,0.916397704,4fc022cf45c1498b0d175a47,
7551,0.083602296,0.916397704,4fc0381d45c1498b0d1d8518,
7553,0.083602296,0.916397704,4fc012b345c1498b0d12aa02,
7554,0.083602296,0.916397704,4fc039f645c1498b0d1e152a,
7615,0.083602296,0.916397704,4fbffc0045c1498b0d0c0e21,
7617,0.083602296,0.916397704,4fc03fca45c1498b0d1fc3ad,
7618,0.083602296,0.916397704,4fc02d3f45c1498b0d1a64dc,
7620,0.083602296,0.916397704,4fc018eb45c1498b0d14874e,
7621,0.083602296,0.916397704,4fc03fc945c1498b0d1fc233,
7623,0.083602296,0.916397704,4fc00e3845c1498b0d11519b,
7626,0.083602296,0.916397704,4fc03def45c1498b0d1f4383,
7629,0.083602296,0.916397704,4fc0244a45c1498b0d17cb1f,
7633,0.083602296,0.916397704,4fc01daf45c1498b0d15d7b8,
7634,0.083602296,0.916397704,4fc01fcb45c1498b0d16735c,
7635,0.083602296,0.916397704,4fc04c9c45c1498b0d2349cd,
7613,0.083602296,0.916397704,4fc01d4545c1498b0d15c326,
7639,0.083602296,0.916397704,4fc0511945c1498b0d248292,
7643,0.083602296,0.916397704,4fc035c445c1498b0d1cc426,
7644,0.083602296,0.916397704,4fc0358e45c1498b0d1cc055,
7645,0.083602296,0.916397704,4fc03aef45c1498b0d1e56ef,
7646,0.083602296,0.916397704,4fc01c9a45c1498b0d1589e5,
7647,0.083602296,0.916397704,4fc0370a45c1498b0d1d2748,
7648,0.083602296,0.916397704,4fc0398c45c1498b0d1df1a3,
9233,0.083602296,0.916397704,4fc024ef45c1498b0d17fd81,
7649,0.083602296,0.916397704,4fc01a7045c1498b0d14fb52,
7650,0.083602296,0.916397704,4fc00ce945c1498b0d10fcf2,
7651,0.083602296,0.916397704,4fc002b945c1498b0d0df349,
7652,0.083602296,0.916397704,4fc030fa45c1498b0d1b75ec,
7641,0.083602296,0.916397704,4fc0138845c1498b0d12ef0b,
7457,0.083602296,0.916397704,4fc0287145c1498b0d18ff20,
7612,0.083602296,0.916397704,4fc0163545c1498b0d13b077,
7608,0.083602296,0.916397704,4fc037b145c1498b0d1d66d5,
7555,0.083602296,0.916397704,4fc0451345c1498b0d211e61,
7556,0.083602296,0.916397704,4fbfddce45c1498b0d038e75,
7557,0.083602296,0.916397704,4fc04eb945c1498b0d23dbfb,
7560,0.083602296,0.916397704,4fc01df545c1498b0d15f708,
7561,0.083602296,0.916397704,4fc03e1f45c1498b0d1f5495,
7562,0.083602296,0.916397704,4fc0355b45c1498b0d1cb0ad,
7568,0.083602296,0.916397704,4fc0268545c1498b0d187a67,
7570,0.083602296,0.916397704,4fbffc3945c1498b0d0c2221,
7571,0.083602296,0.916397704,4fc041f245c1498b0d2056e1,
7572,0.083602296,0.916397704,4fbfd79f45c1498b0d01ee69,
7573,0.083602296,0.916397704,4fc044a445c1498b0d2108c5,
7611,0.083602296,0.916397704,4fc00c2245c1498b0d10ccfb,
7574,0.083602296,0.916397704,4fc023df45c1498b0d17b042,
7579,0.083602296,0.916397704,4fc0446845c1498b0d20f90c,
7583,0.083602296,0.916397704,4fc041f345c1498b0d2058b5,
7592,0.083602296,0.916397704,4fc03c3945c1498b0d1ec061,
7593,0.083602296,0.916397704,4fc02b8445c1498b0d19df60,
7594,0.083602296,0.916397704,4fc0244e45c1498b0d17d300,
7595,0.083602296,0.916397704,4fc040a445c1498b0d1ff756,
7596,0.083602296,0.916397704,4fc034fb45c1498b0d1ca15e,
7599,0.083602296,0.916397704,4fc0105645c1498b0d11f507,
7601,0.083602296,0.916397704,4fc0458545c1498b0d213ddc,
7604,0.083602296,0.916397704,4fc029b845c1498b0d195cc4,
7605,0.083602296,0.916397704,4fc04ef045c1498b0d23e10f,
7578,0.083602296,0.916397704,4fbfdd0645c1498b0d035782,
7262,0.083602296,0.916397704,4fc03ab845c1498b0d1e498b,
7456,0.083602296,0.916397704,4fc0072645c1498b0d0f4c36,
7454,0.083602296,0.916397704,4fc03a3245c1498b0d1e2c64,
7309,0.083602296,0.916397704,4fc0446945c1498b0d20fa6b,
7312,0.083602296,0.916397704,4fc0226d45c1498b0d173faa,
7313,0.083602296,0.916397704,4fc02f7045c1498b0d1afe75,
7314,0.083602296,0.916397704,4fc04dc445c1498b0d23928d,
7315,0.083602296,0.916397704,4fc044de45c1498b0d211a09,
7316,0.083602296,0.916397704,4fc0211645c1498b0d16ddcf,
7317,0.083602296,0.916397704,4fc04e3f45c1498b0d23bc97,
7318,0.083602296,0.916397704,4fc03ca145c1498b0d1ed7dc,
7320,0.083602296,0.916397704,4fc03fc945c1498b0d1fc1b4,
7321,0.083602296,0.916397704,4fc02cd745c1498b0d1a443b,
7322,0.083602296,0.916397704,4fc020de45c1498b0d16c9eb,
7323,0.083602296,0.916397704,4fc0422745c1498b0d206796,
7326,0.083602296,0.916397704,4fc038ab45c1498b0d1da96a,
7329,0.083602296,0.916397704,4fc03c7045c1498b0d1ecd53,
7333,0.083602296,0.916397704,4fc03c7145c1498b0d1ed037,
7335,0.083602296,0.916397704,4fc03d8645c1498b0d1f24ce,
7336,0.083602296,0.916397704,4fc0483745c1498b0d221411,
7338,0.083602296,0.916397704,4fc04dc645c1498b0d2397af,
7341,0.083602296,0.916397704,4fc0248745c1498b0d17e241,
7343,0.083602296,0.916397704,4fc023ac45c1498b0d17a2e2,
7345,0.083602296,0.916397704,4fc041f245c1498b0d205786,
7347,0.083602296,0.916397704,4fc02d3f45c1498b0d1a64bd,
7349,0.083602296,0.916397704,4fc04e3f45c1498b0d23bccd,
7308,0.083602296,0.916397704,4fc02c2f45c1498b0d1a0fa1,
7307,0.083602296,0.916397704,4fc03f9a45c1498b0d1fb3ed,
7306,0.083602296,0.916397704,4fc03e1e45c1498b0d1f525c,
7304,0.083602296,0.916397704,4fc044a545c1498b0d210a0e,
7264,0.083602296,0.916397704,4fc043ef45c1498b0d20cf0e,
7265,0.083602296,0.916397704,4fc02f7245c1498b0d1b00ab,
7266,0.083602296,0.916397704,4fc0406045c1498b0d1fddd4,
7267,0.083602296,0.916397704,4fc01dba45c1498b0d15e4bf,
7269,0.083602296,0.916397704,4fc010f345c1498b0d1223d8,
7271,0.083602296,0.916397704,4fc023a545c1498b0d1798f3,
7272,0.083602296,0.916397704,4fc03e8145c1498b0d1f6794,
7274,0.083602296,0.916397704,4fc0445f45c1498b0d20ece7,
7275,0.083602296,0.916397704,4fc0458a45c1498b0d214829,
7276,0.083602296,0.916397704,4fc0515545c1498b0d24905d,
7279,0.083602296,0.916397704,4fc03c0145c1498b0d1eae04,
7350,0.083602296,0.916397704,4fc04e3f45c1498b0d23bcac,
7280,0.083602296,0.916397704,4fc0437845c1498b0d20b36a,
7285,0.083602296,0.916397704,4fc04d5345c1498b0d237f4d,
7287,0.083602296,0.916397704,4fc04eb345c1498b0d23d2a2,
7290,0.083602296,0.916397704,4fc025a545c1498b0d183665,
7291,0.083602296,0.916397704,4fc01def45c1498b0d15f2da,
7294,0.083602296,0.916397704,4fc044d545c1498b0d210deb,
7295,0.083602296,0.916397704,4fc012e545c1498b0d12b74d,
7296,0.083602296,0.916397704,4fc021be45c1498b0d170744,
7299,0.083602296,0.916397704,4fc03c6e45c1498b0d1ec9e2,
7300,0.083602296,0.916397704,4fc00d8345c1498b0d111e3a,
7301,0.083602296,0.916397704,4fc01dbb45c1498b0d15e650,
7302,0.083602296,0.916397704,4fc004d145c1498b0d0e9505,
7281,0.083602296,0.916397704,4fc039f145c1498b0d1e0b03,
7351,0.083602296,0.916397704,4fc0123c45c1498b0d128931,
7353,0.083602296,0.916397704,4fc03af045c1498b0d1e59bf,
7356,0.083602296,0.916397704,4fc04eb645c1498b0d23d8c9,
7411,0.083602296,0.916397704,4fc0211645c1498b0d16ddf4,
7412,0.083602296,0.916397704,4fc01ea345c1498b0d16268c,
7415,0.083602296,0.916397704,4fc024f445c1498b0d180607,
7416,0.083602296,0.916397704,4fc04e3645c1498b0d23b2f7,
7417,0.083602296,0.916397704,4fc0358c45c1498b0d1cbf0b,
7420,0.083602296,0.916397704,4fc015fc45c1498b0d13a4cd,
7422,0.083602296,0.916397704,4fc039c145c1498b0d1dfde4,
7427,0.083602296,0.916397704,4fc02d3d45c1498b0d1a6281,
7429,0.083602296,0.916397704,4fc03a3045c1498b0d1e2a42,
7432,0.083602296,0.916397704,4fbffce445c1498b0d0c554a,
7433,0.083602296,0.916397704,4fc04c9e45c1498b0d234ca8,
7409,0.083602296,0.916397704,4fc042c945c1498b0d2095fc,
7434,0.083602296,0.916397704,4fc0483745c1498b0d2213f0,
7437,0.083602296,0.916397704,4fc01ccf45c1498b0d159cea,
7438,0.083602296,0.916397704,4fc0362e45c1498b0d1ce760,
7441,0.083602296,0.916397704,4fc0305645c1498b0d1b4765,
7442,0.083602296,0.916397704,4fbff3c345c1498b0d09a525,
7443,0.083602296,0.916397704,4fc0068345c1498b0d0f1b36,
7446,0.083602296,0.916397704,4fc00ece45c1498b0d117e3c,
7448,0.083602296,0.916397704,4fc03f9a45c1498b0d1fb2f8,
7449,0.083602296,0.916397704,4fc0451d45c1498b0d212b3f,
7450,0.083602296,0.916397704,4fc031d445c1498b0d1bae03,
7451,0.083602296,0.916397704,4fc045cc45c1498b0d215d87,
7452,0.083602296,0.916397704,4fc0308c45c1498b0d1b576c,
7436,0.083602296,0.916397704,4fc024f045c1498b0d180024,
7455,0.083602296,0.916397704,4fc044dc45c1498b0d2114fb,
7408,0.083602296,0.916397704,4fc042ca45c1498b0d209824,
7402,0.083602296,0.916397704,4fc025db45c1498b0d184721,
7358,0.083602296,0.916397704,4fc039f945c1498b0d1e1868,
7360,0.083602296,0.916397704,4fc025a245c1498b0d183015,
7364,0.083602296,0.916397704,4fc0177045c1498b0d14148c,
7365,0.083602296,0.916397704,4fc00a9c45c1498b0d10542d,
7366,0.083602296,0.916397704,4fc0511845c1498b0d2481cb,
7367,0.083602296,0.916397704,4fc034fd45c1498b0d1ca362,
7369,0.083602296,0.916397704,4fc0286745c1498b0d18f1ee,
7370,0.083602296,0.916397704,4fc02e2145c1498b0d1aa502,
7371,0.083602296,0.916397704,4fc02cd545c1498b0d1a41cc,
7376,0.083602296,0.916397704,4fc0188245c1498b0d14635a,
7377,0.083602296,0.916397704,4fc0151045c1498b0d13634b,
7403,0.083602296,0.916397704,4fc0446645c1498b0d20f702,
7379,0.083602296,0.916397704,4fc0211845c1498b0d16e0b2,
7381,0.083602296,0.916397704,4fc04ef645c1498b0d23ed30,
7384,0.083602296,0.916397704,4fc03eda45c1498b0d1f85c7,
7386,0.083602296,0.916397704,4fc0257345c1498b0d182876,
7391,0.083602296,0.916397704,4fc03c3a45c1498b0d1ec175,
7392,0.083602296,0.916397704,4fc0098c45c1498b0d1002f4,
7393,0.083602296,0.916397704,4fbff34a45c1498b0d097e37,
7394,0.083602296,0.916397704,4fc044a445c1498b0d2108bd,
7396,0.083602296,0.916397704,4fc0451b45c1498b0d21281d,
7398,0.083602296,0.916397704,4fc04e3f45c1498b0d23bc7e,
7399,0.083602296,0.916397704,4fc039f945c1498b0d1e193c,
7400,0.083602296,0.916397704,4fc038e845c1498b0d1dc665,
7380,0.083602296,0.916397704,4fc0412045c1498b0d2014ad,
6850,0.083602296,0.916397704,4fc0377545c1498b0d1d4cf4,
6849,0.083602296,0.916397704,4fc0312e45c1498b0d1b7ff0,
6848,0.083602296,0.916397704,4fbfe76745c1498b0d06219f,
6326,0.083602296,0.916397704,4fc008db45c1498b0d0fce48,
6328,0.083602296,0.916397704,4fc04afb45c1498b0d22d6e7,
6329,0.083602296,0.916397704,4fc041f245c1498b0d2056c8,
6332,0.083602296,0.916397704,4fc019c145c1498b0d14cb97,
6335,0.083602296,0.916397704,4fc0511745c1498b0d2480c8,
6336,0.083602296,0.916397704,4fc0223145c1498b0d172d4f,
6337,0.083602296,0.916397704,4fc0334b45c1498b0d1c1b89,
6338,0.083602296,0.916397704,4fc0412245c1498b0d20170b,
6341,0.083602296,0.916397704,4fc008dc45c1498b0d0fd04b,
6342,0.083602296,0.916397704,4fbff3fc45c1498b0d09b660,
6344,0.083602296,0.916397704,4fc0428745c1498b0d20818a,
6346,0.083602296,0.916397704,4fc039f245c1498b0d1e0c6d,
6350,0.083602296,0.916397704,4fc0313245c1498b0d1b87af,
6351,0.083602296,0.916397704,4fc0017945c1498b0d0d9ef1,
6353,0.083602296,0.916397704,4fbff54a45c1498b0d0a14a1,
6355,0.083602296,0.916397704,4fc0272645c1498b0d18a8ee,
6357,0.083602296,0.916397704,4fc0283345c1498b0d18efc6,
6359,0.083602296,0.916397704,4fc045c745c1498b0d215988,
6360,0.083602296,0.916397704,4fc0428b45c1498b0d2087f2,
6361,0.083602296,0.916397704,4fc0366b45c1498b0d1d0386,
6362,0.083602296,0.916397704,4fc036a545c1498b0d1d0de8,
6363,0.083602296,0.916397704,4fbfde5e45c1498b0d03b656,
6365,0.083602296,0.916397704,4fc00a2d45c1498b0d1033ea,
6324,0.083602296,0.916397704,4fc0446845c1498b0d20f9fb,
6323,0.083602296,0.916397704,4fc0149c45c1498b0d1341d2,
6322,0.083602296,0.916397704,4fc04d4d45c1498b0d237705,
6321,0.083602296,0.916397704,4fc01a3545c1498b0d14ed69,
6290,0.083602296,0.916397704,4fc00b0a45c1498b0d107841,
6291,0.083602296,0.916397704,4fc024f345c1498b0d1804bc,
6292,0.083602296,0.916397704,4fc04dcc45c1498b0d23a0bb,
6293,0.083602296,0.916397704,4fc0391e45c1498b0d1dd3c8,
6294,0.083602296,0.916397704,4fc0373a45c1498b0d1d3831,
6296,0.083602296,0.916397704,4fbffc3745c1498b0d0c2008,
6298,0.083602296,0.916397704,4fc02cd545c1498b0d1a40d3,
6299,0.083602296,0.916397704,4fc01e6645c1498b0d16134c,
6300,0.083602296,0.916397704,4fc0027e45c1498b0d0dddfc,
6301,0.083602296,0.916397704,4fc00ecf45c1498b0d118007,
6302,0.083602296,0.916397704,4fc015c045c1498b0d1391ad,
6369,0.083602296,0.916397704,4fbff76445c1498b0d0aaed1,
6303,0.083602296,0.916397704,4fc001fa45c1498b0d0dbcf1,
6308,0.083602296,0.916397704,4fc0373f45c1498b0d1d4159,
6309,0.083602296,0.916397704,4fc012e845c1498b0d12bb5b,
6310,0.083602296,0.916397704,4fc0511245c1498b0d247a94,
6311,0.083602296,0.916397704,4fbff80945c1498b0d0ae03e,
6312,0.083602296,0.916397704,4fc03ab845c1498b0d1e4957,
6313,0.083602296,0.916397704,4fc04ef445c1498b0d23ea2c,
6314,0.083602296,0.916397704,4fbfeb4145c1498b0d0732e0,
6315,0.083602296,0.916397704,4fc02f0845c1498b0d1ae4aa,
6317,0.083602296,0.916397704,4fc038ab45c1498b0d1dab17,
6318,0.083602296,0.916397704,4fc0176f45c1498b0d14141d,
6320,0.083602296,0.916397704,4fc044a545c1498b0d210a7b,
6307,0.083602296,0.916397704,4fbfee4d45c1498b0d08134c,
6370,0.083602296,0.916397704,4fc044d645c1498b0d21113e,
6371,0.083602296,0.916397704,4fc0275d45c1498b0d18baba,
6372,0.083602296,0.916397704,4fc0366d45c1498b0d1d054d,
6418,0.083602296,0.916397704,4fc02f0a45c1498b0d1ae71b,
6419,0.083602296,0.916397704,4fc0237245c1498b0d178f5a,
6421,0.083602296,0.916397704,4fc0319e45c1498b0d1ba144,
6422,0.083602296,0.916397704,4fc01d4345c1498b0d15c0df,
6424,0.083602296,0.916397704,4fc0422845c1498b0d2068b2,
6426,0.083602296,0.916397704,4fc03aec45c1498b0d1e50cf,
6430,0.083602296,0.916397704,4fc0259f45c1498b0d182b29,
6431,0.083602296,0.916397704,4fc00f3f45c1498b0d119c33,
6433,0.083602296,0.916397704,4fc043ef45c1498b0d20cf28,
6436,0.083602296,0.916397704,4fc036d745c1498b0d1d2121,
6437,0.083602296,0.916397704,4fc0478c45c1498b0d21e25e,
6417,0.083602296,0.916397704,4fc024ee45c1498b0d17fc15,
6440,0.083602296,0.916397704,4fc0406745c1498b0d1fe493,
6443,0.083602296,0.916397704,4fc0437b45c1498b0d20b79d,
6444,0.083602296,0.916397704,4fc0381d45c1498b0d1d8529,
6446,0.083602296,0.916397704,4fc0032245c1498b0d0e13fb,
6447,0.083602296,0.916397704,4fc025a245c1498b0d183084,
6450,0.083602296,0.916397704,4fbfffbc45c1498b0d0d285c,
6451,0.083602296,0.916397704,4fc00d8145c1498b0d111c5d,
6455,0.083602296,0.916397704,4fc015fd45c1498b0d13a72e,
6456,0.083602296,0.916397704,4fc03f1145c1498b0d1f92c6,
6459,0.083602296,0.916397704,4fc044a445c1498b0d2108b5,
6460,0.083602296,0.916397704,4fc0230b45c1498b0d176e7d,
6461,0.083602296,0.916397704,4fc037e345c1498b0d1d72be,
6442,0.083602296,0.916397704,4fbff46945c1498b0d09d2c8,
6288,0.083602296,0.916397704,4fc024f045c1498b0d17ff84,
6416,0.083602296,0.916397704,4fc028e145c1498b0d191cbd,
6410,0.083602296,0.916397704,4fc040a445c1498b0d1ff72a,
6373,0.083602296,0.916397704,4fc023d945c1498b0d17a3c7,
6375,0.083602296,0.916397704,4fc00dc445c1498b0d11314c,
6376,0.083602296,0.916397704,4fc043ef45c1498b0d20cebf,
6379,0.083602296,0.916397704,4fc021fd45c1498b0d1721c4,
6380,0.083602296,0.916397704,4fc023da45c1498b0d17a4c8,
6381,0.083602296,0.916397704,4fc037b045c1498b0d1d65e5,
6382,0.083602296,0.916397704,4fc0399045c1498b0d1df920,
6383,0.083602296,0.916397704,4fc045c645c1498b0d215935,
6385,0.083602296,0.916397704,4fc0334e45c1498b0d1c1f65,
6386,0.083602296,0.916397704,4fc02d3d45c1498b0d1a6272,
6387,0.083602296,0.916397704,4fc0237045c1498b0d178a17,
6412,0.083602296,0.916397704,4fc021c345c1498b0d17106e,
6390,0.083602296,0.916397704,4fbff76245c1498b0d0aacea,
6396,0.083602296,0.916397704,4fc04eb945c1498b0d23dc8d,
6397,0.083602296,0.916397704,4fc034c245c1498b0d1c8a33,
6398,0.083602296,0.916397704,4fc0120045c1498b0d1278b5,
6400,0.083602296,0.916397704,4fc04d5245c1498b0d237ecc,
6401,0.083602296,0.916397704,4fc043b945c1498b0d20c70d,
6403,0.083602296,0.916397704,4fc04afa45c1498b0d22d56b,
6404,0.083602296,0.916397704,4fbffc3745c1498b0d0c202f,
6405,0.083602296,0.916397704,4fc0446745c1498b0d20f7c5,
6406,0.083602296,0.916397704,4fc0458745c1498b0d214190,
6407,0.083602296,0.916397704,4fc0358645c1498b0d1cb7a3,
6409,0.083602296,0.916397704,4fc0166d45c1498b0d13c657,
6392,0.083602296,0.916397704,4fc03e4f45c1498b0d1f6035,
6462,0.083602296,0.916397704,4fc046a745c1498b0d219d92,
6287,0.083602296,0.916397704,4fc0355b45c1498b0d1cb12c,
6284,0.083602296,0.916397704,4fc040d945c1498b0d1ffdc3,
6153,0.083602296,0.916397704,4fc03dbc45c1498b0d1f349f,
6156,0.083602296,0.916397704,4fc03def45c1498b0d1f4489,
6157,0.083602296,0.916397704,4fc0083645c1498b0d0f9d61,
6158,0.083602296,0.916397704,4fc03bcc45c1498b0d1e9f33,
6162,0.083602296,0.916397704,4fc0446645c1498b0d20f74d,
6164,0.083602296,0.916397704,4fc01aac45c1498b0d15070c,
6165,0.083602296,0.916397704,4fc0377b45c1498b0d1d561d,
6166,0.083602296,0.916397704,4fc03f9645c1498b0d1fabdd,
6167,0.083602296,0.916397704,4fc0374545c1498b0d1d4576,
6170,0.083602296,0.916397704,4fbff99045c1498b0d0b59c9,
6173,0.083602296,0.916397704,4fc0035d45c1498b0d0e2458,
6176,0.083602296,0.916397704,4fc0405f45c1498b0d1fdd3c,
6177,0.083602296,0.916397704,4fc0374545c1498b0d1d4501,
6180,0.083602296,0.916397704,4fc00c2045c1498b0d10ca6c,
6181,0.083602296,0.916397704,4fc0398b45c1498b0d1df0be,
6182,0.083602296,0.916397704,4fc0297e45c1498b0d194c26,
6183,0.083602296,0.916397704,4fc044dd45c1498b0d21185d,
6186,0.083602296,0.916397704,4fc02c2f45c1498b0d1a0ef9,
6187,0.083602296,0.916397704,4fc04afd45c1498b0d22d885,
6189,0.083602296,0.916397704,4fc0437d45c1498b0d20b9a7,
6193,0.083602296,0.916397704,4fbff46c45c1498b0d09d63a,
6194,0.083602296,0.916397704,4fc0198f45c1498b0d14bab8,
6198,0.083602296,0.916397704,4fc021bf45c1498b0d170a46,
6152,0.083602296,0.916397704,4fc0412145c1498b0d2015de,
6149,0.083602296,0.916397704,4fc0138745c1498b0d12ed78,
6148,0.083602296,0.916397704,4fc0392445c1498b0d1dd92f,
6146,0.083602296,0.916397704,4fc01cca45c1498b0d159303,
