,word,coefficient,odds
9689,theory,-0.0166451388769,0.983492626016
1392,believer,-0.0166349538036,0.983502643012
6313,drop,-0.0166276800268,0.983509796816
6139,entrance,-0.016615576171,0.983521701149
6350,es,-0.0166152724685,0.983521999847
18567,survivor,-0.0166142343984,0.983523020813
3527,actors,-0.0165963589554,0.983540601879
4604,furthest,-0.0165843777906,0.983552385912
17919,prescription,-0.0165720798777,0.983564481628
11241,inefficient,-0.0165720798777,0.983564481628
852,unhealthful,-0.0165720798777,0.983564481628
10613,predestination,-0.0165720798777,0.983564481628
8951,earner,-0.0165720798777,0.983564481628
4936,conditioned,-0.0165720798777,0.983564481628
16615,propagation,-0.0165720798777,0.983564481628
19059,almshouses,-0.0165720798777,0.983564481628
10507,foredoomed,-0.0165720798777,0.983564481628
13968,communist,-0.0165720798777,0.983564481628
14348,mitigate,-0.0165720798777,0.983564481628
6454,nutrition,-0.0165720798777,0.983564481628
12886,confining,-0.016571836041,0.983564721457
2398,tb,-0.0165611135652,0.983575267763
7930,overcame,-0.0165527280709,0.983583515562
18037,lodged,-0.016543622665,0.98359247153
8503,levelheaded,-0.01653349299,0.983602435052
1890,jovial,-0.01653349299,0.983602435052
6018,limitless,-0.01653349299,0.983602435052
677,unexpectedly,-0.01653349299,0.983602435052
1592,bordering,-0.01653349299,0.983602435052
16709,yachtsmen,-0.01653349299,0.983602435052
6154,merchantman,-0.01653349299,0.983602435052
18384,abducted,-0.01653349299,0.983602435052
2283,ruse,-0.01653349299,0.983602435052
552,thieving,-0.01653349299,0.983602435052
11556,shopping,-0.01653349299,0.983602435052
14698,distinctness,-0.0165319284509,0.983603973938
2429,accompanying,-0.016524925199,0.983610862389
717,smelled,-0.0165239127335,0.983611858261
7209,longfellow,-0.0165238018169,0.98361196736
6240,offend,-0.0165097535502,0.9836257855
6156,organizations,-0.016508848342,0.983626675887
5226,offhand,-0.0165022253778,0.983633190433
16577,roots,-0.0164975669576,0.98363777262
1191,cincinnati,-0.0164961687329,0.983639147968
12762,irreverence,-0.0164901345228,0.983645083471
13195,geese,-0.0164839863749,0.983651131085
5136,dialects,-0.0164820206592,0.983653064665
19627,gondolas,-0.0164805920114,0.98365446996
17348,policemen,-0.0164805920114,0.98365446996
10375,evincing,-0.0164805920114,0.98365446996
18348,shes,-0.0164805920114,0.98365446996
1361,prosecutor,-0.0164805920114,0.98365446996
13107,piles,-0.0164805920114,0.98365446996
19244,smoldering,-0.0164805920114,0.98365446996
11940,weights,-0.0164805920114,0.98365446996
14628,launches,-0.0164805920114,0.98365446996
15729,nodded,-0.0164805920114,0.98365446996
4753,knockers,-0.0164805920114,0.98365446996
17955,pp,-0.0164687983407,0.983666070925
8656,suppose,-0.0164615389992,0.983673211719
18537,waiting,-0.0164593749744,0.983675340415
8918,affair,-0.0164568536255,0.983677820607
13899,procure,-0.0164376724607,0.983696688874
9715,tenacity,-0.0164357159014,0.983698613537
15777,whereat,-0.0164353128418,0.983699010026
11361,executed,-0.0164203758885,0.983713703602
15469,numerical,-0.0164141940015,0.983719784828
15101,roles,-0.0164141940015,0.983719784828
12756,sharpies,-0.0164141940015,0.983719784828
4509,efficiency,-0.0163758954171,0.983757460624
1223,distiller,-0.0163668901721,0.983766319641
134,tipples,-0.0163668901721,0.983766319641
10069,churl,-0.0163668901721,0.983766319641
4827,preaches,-0.0163668901721,0.983766319641
2008,staffordshire,-0.0163668901721,0.983766319641
1865,alarming,-0.0163668901721,0.983766319641
620,itinerant,-0.0163668901721,0.983766319641
19454,distilling,-0.0163668901721,0.983766319641
4724,lauds,-0.0163668901721,0.983766319641
13069,newark,-0.0163668901721,0.983766319641
1993,newspaper,-0.0163635360354,0.983769619334
16534,outsiders,-0.0163508792898,0.983782070734
11225,personalities,-0.0163499818996,0.983782953571
6180,attribute,-0.016345329804,0.983787530234
12913,riddling,-0.0163424592064,0.983790354296
14685,resounded,-0.0163424592064,0.983790354296
4365,volitional,-0.0163424592064,0.983790354296
8313,evenly,-0.0163424592064,0.983790354296
9201,weld,-0.0163424592064,0.983790354296
5942,cohesion,-0.0163424592064,0.983790354296
7083,credibility,-0.0163424592064,0.983790354296
13048,delegation,-0.0163424592064,0.983790354296
12543,unreadable,-0.0163424592064,0.983790354296
4814,delegate,-0.0163424592064,0.983790354296
18388,muddled,-0.0163424592064,0.983790354296
4015,importuning,-0.0163424592064,0.983790354296
17556,convicting,-0.0163424592064,0.983790354296
11360,venetians,-0.0163309356923,0.983801691083
5260,colonizing,-0.0163283644986,0.983804220631
8204,duly,-0.0163195753543,0.983812867467
19679,peaking,-0.0163108941932,0.983821408142
4155,pettier,-0.0163108941932,0.983821408142
11720,paupers,-0.0163108941932,0.983821408142
9106,int,-0.0163108941932,0.983821408142
1390,fatalistic,-0.0163108941932,0.983821408142
15064,tot,-0.0163108941932,0.983821408142
14237,overshadowed,-0.0163108941932,0.983821408142
10907,sweating,-0.0163108941932,0.983821408142
164,overshadow,-0.0163108941932,0.983821408142
15470,impediment,-0.0163108941932,0.983821408142
9790,lithuanian,-0.0163108941932,0.983821408142
10623,educations,-0.0163108941932,0.983821408142
4954,wort,-0.0163108941932,0.983821408142
183,populations,-0.0163108941932,0.983821408142
488,berlioz,-0.0163105000854,0.983821795873
15490,ocean,-0.0162848447217,0.983847036503
1467,subdivisions,-0.0162728780944,0.983858809904
18622,unspoiled,-0.0162725419694,0.983859140604
19165,puppets,-0.0162725419694,0.983859140604
4222,trout,-0.0162707878864,0.983860866376
4743,mercenary,-0.0162693642101,0.983862267077
6903,martyrs,-0.0162686794248,0.983862940811
8403,colonel,-0.0162641099029,0.983867436605
9200,transaction,-0.0162622207308,0.983869295301
13046,bach,-0.0162518601868,0.983879488775
17920,license,-0.0162242336981,0.983906670286
19308,feats,-0.0162176248873,0.983913172761
7951,animated,-0.0162062058813,0.983924408135
4287,industrious,-0.0161730249928,0.983957056163
1308,studied,-0.0161677139377,0.983962282027
18689,powhatan,-0.0161674690539,0.983962522984
8815,ape,-0.0161615628295,0.983968334504
13769,braced,-0.0161603641122,0.983969514005
13491,astoria,-0.0161515648382,0.98397817226
14844,claptrap,-0.0161460209584,0.983983627332
12181,ripened,-0.0161460209584,0.983983627332
6767,misanthrope,-0.0161460209584,0.983983627332
17747,numberless,-0.0161460209584,0.983983627332
14189,blacksmithing,-0.0161460209584,0.983983627332
9903,interruption,-0.0161460209584,0.983983627332
310,intangible,-0.0161460209584,0.983983627332
14467,memphis,-0.0161460209584,0.983983627332
6029,unpromising,-0.0161460209584,0.983983627332
14624,deeps,-0.0161460209584,0.983983627332
18699,actualities,-0.0161460209584,0.983983627332
59,implanting,-0.0161460209584,0.983983627332
11169,pumping,-0.0161460209584,0.983983627332
17655,convinces,-0.0161460209584,0.983983627332
18868,herder,-0.0161460209584,0.983983627332
232,caution,-0.0161460209584,0.983983627332
17969,pining,-0.0161460209584,0.983983627332
11058,disclosure,-0.0161460209584,0.983983627332
5030,boatswain,-0.0161460209584,0.983983627332
14118,tremendous,-0.0161450911242,0.983984542274
19032,exegesis,-0.0161335478633,0.98399590073
18088,flared,-0.0161191417027,0.984010076435
18890,conflicts,-0.0161110089669,0.984018079162
13218,leaflet,-0.0160587036722,0.984069549863
19671,decorous,-0.0160587036722,0.984069549863
14387,inconsiderate,-0.0160587036722,0.984069549863
5190,vibrated,-0.0160587036722,0.984069549863
18143,permanency,-0.0160587036722,0.984069549863
13322,labels,-0.0160587036722,0.984069549863
5937,ogden,-0.0160587036722,0.984069549863
5252,unglazed,-0.0160587036722,0.984069549863
17615,revive,-0.0160587036722,0.984069549863
13094,unenthusiastic,-0.0160587036722,0.984069549863
12562,sedate,-0.0160587036722,0.984069549863
11109,erudite,-0.0160587036722,0.984069549863
12531,newell,-0.0160587036722,0.984069549863
16431,rereading,-0.0160587036722,0.984069549863
4700,torch,-0.0160435190139,0.984084492737
14041,commented,-0.0160411355691,0.984086838251
18786,trustees,-0.0160335907477,0.984094263038
19482,smoothly,-0.0160286061194,0.984099168394
8144,assists,-0.0160286061194,0.984099168394
13311,chaps,-0.0160286061194,0.984099168394
19345,propensity,-0.0160286061194,0.984099168394
1239,treas,-0.0160286061194,0.984099168394
11816,mixes,-0.0160286061194,0.984099168394
16174,weathers,-0.0160286061194,0.984099168394
4771,glossary,-0.0160286061194,0.984099168394
14335,crotchety,-0.0160286061194,0.984099168394
9907,enthusiasts,-0.0160286061194,0.984099168394
9105,yam,-0.0160286061194,0.984099168394
3461,jacks,-0.0160286061194,0.984099168394
18524,murderer,-0.0160195339913,0.984108096309
9884,sakes,-0.0160166631463,0.984110921534
6207,firmly,-0.0160044666224,0.98412292434
1310,commonly,-0.0159977096283,0.984129574075
16451,annum,-0.0159868843592,0.9841402276
17336,tudors,-0.0159760088608,0.984150930674
16781,jersey,-0.0159688796038,0.984157946964
13640,whereof,-0.0159611581909,0.984165546083
11967,assets,-0.0159575201566,0.984169126518
15306,bards,-0.0159557767996,0.984170842277
12433,portentous,-0.0159548683608,0.984171736337
18738,sanest,-0.0159484760975,0.984178027442
9058,group,-0.0159340238343,0.984192251144
2461,situated,-0.0159088494591,0.984217027881
8722,imparted,-0.015903287476,0.984222502095
1916,allowance,-0.015903287476,0.984222502095
4254,horns,-0.0158859474537,0.984239568683
1097,genealogy,-0.0158622690703,0.984262874161
12464,agitated,-0.0158622690703,0.984262874161
7502,taft,-0.0158525089963,0.984272480686
7039,pitched,-0.0158436852937,0.984281165652
18663,advancement,-0.0158353846042,0.984289335898
10928,technically,-0.0158337072437,0.984290986908
3746,recalling,-0.0158337072437,0.984290986908
12751,presumption,-0.0158337072437,0.984290986908
1166,muslims,-0.0158176410688,0.984306800826
5392,minarets,-0.0158176410688,0.984306800826
15648,census,-0.0158099300051,0.984314390908
9553,editorship,-0.0158078113854,0.984316476298
14638,construed,-0.0158024428342,0.984321760665
6797,indefatigable,-0.0157978201298,0.984326310904
6753,pedant,-0.0157965623069,0.984327549013
7582,assign,-0.015791976907,0.984332062559
1852,subheadings,-0.015791976907,0.984332062559
411,needier,-0.015791976907,0.984332062559
493,diffuseness,-0.015791976907,0.984332062559
2179,philosophizing,-0.015791976907,0.984332062559
3968,perversions,-0.015791976907,0.984332062559
8370,deformed,-0.015791976907,0.984332062559
13576,hight,-0.015791976907,0.984332062559
19610,funds,-0.0157821836064,0.984341702466
553,recommended,-0.0157741962929,0.984349564743
14920,sheltered,-0.0157741962929,0.984349564743
17145,catastrophe,-0.015772281472,0.984351449598
14404,tomb,-0.0157670577468,0.984356591593
7948,endanger,-0.0157601334708,0.984363407573
14787,advocacy,-0.0157601334708,0.984363407573
7448,solving,-0.0157601334708,0.984363407573
7725,clear,-0.015734003638,0.984389129161
4352,compensating,-0.0157212061177,0.984401726981
2764,blacks,-0.0157212061177,0.984401726981
7481,unlikenesses,-0.0157212061177,0.984401726981
641,reversal,-0.0157212061177,0.984401726981
3400,obscured,-0.0157212061177,0.984401726981
12607,breadwinner,-0.0157212061177,0.984401726981
7429,connotation,-0.0157212061177,0.984401726981
5514,topical,-0.0157212061177,0.984401726981
17714,drone,-0.0157212061177,0.984401726981
17182,awful,-0.0157197259072,0.984403184104
17797,rubles,-0.0157183066462,0.98440458123
9981,contractors,-0.0157155687149,0.984407276466
6205,nihilist,-0.0157155687149,0.984407276466
5203,pardonable,-0.0157155687149,0.984407276466
7292,virgins,-0.0157089750066,0.984413767382
17481,dross,-0.0157089750066,0.984413767382
1712,wedded,-0.0157089750066,0.984413767382
2874,lavishes,-0.0157089750066,0.984413767382
6210,economy,-0.0157078687231,0.984414856423
2384,bismarck,-0.0157005183168,0.984422092299
2212,masterpieces,-0.0156809622546,0.984441343907
17396,occasionally,-0.0156603832097,0.984461602978
6618,effectual,-0.0156370660456,0.984484558098
237,organizes,-0.0156212782576,0.984500101054
216,grimes,-0.0156212782576,0.984500101054
6119,salted,-0.0156212782576,0.984500101054
13984,demigod,-0.0156212782576,0.984500101054
14001,encounters,-0.0156080236851,0.984513150269
17191,eulogy,-0.0156017330124,0.984519343538
3247,viewing,-0.0155727912094,0.984547837716
13808,readiness,-0.0155673324307,0.984553212159
16987,hazards,-0.0155614052429,0.984559047808
5440,gentleman,-0.0155549247085,0.984565428297
4774,physiological,-0.0155525967291,0.984567720348
792,worked,-0.0155481965318,0.98457205265
10444,assignee,-0.0155335063651,0.984586516284
17746,dealers,-0.0155335063651,0.984586516284
19659,boot,-0.0155335063651,0.984586516284
15252,beads,-0.0155335063651,0.984586516284
7101,suites,-0.0155335063651,0.984586516284
8812,formalities,-0.0155335063651,0.984586516284
13871,verbatim,-0.0155335063651,0.984586516284
18232,casks,-0.0155335063651,0.984586516284
6831,copyrighting,-0.0155335063651,0.984586516284
1053,defendants,-0.0155335063651,0.984586516284
16095,infringements,-0.0155335063651,0.984586516284
17852,lithographers,-0.0155335063651,0.984586516284
16104,springfield,-0.0155306549673,0.984589323736
1095,circumstantial,-0.0155278446442,0.984592090754
4291,specious,-0.0155249900133,0.984594901405
4836,anemones,-0.0155200395068,0.98459977566
16272,envies,-0.0155200395068,0.98459977566
9156,northland,-0.0155200395068,0.98459977566
7356,visage,-0.0155200395068,0.98459977566
1868,denizen,-0.0155200395068,0.98459977566
12968,disadvantageous,-0.0155200395068,0.98459977566
10394,scarfs,-0.0155200395068,0.98459977566
11499,blasts,-0.0155200395068,0.98459977566
9333,coated,-0.0155200395068,0.98459977566
13508,unwinding,-0.0155200395068,0.98459977566
6275,winnipeg,-0.0155200395068,0.98459977566
12425,effete,-0.0155200395068,0.98459977566
19502,stoves,-0.0155200395068,0.98459977566
9400,incompetents,-0.0155200395068,0.98459977566
10626,sagas,-0.0155200395068,0.98459977566
7476,muskeg,-0.0155200395068,0.98459977566
5231,wastes,-0.0155200395068,0.98459977566
5636,huddling,-0.0155200395068,0.98459977566
2460,destitute,-0.0155163836341,0.984603375238
7685,adrift,-0.0155163836341,0.984603375238
14084,usurps,-0.0155163836341,0.984603375238
16897,incidentals,-0.0155163836341,0.984603375238
7485,occasions,-0.0155156493906,0.984604098177
6228,antiquarian,-0.0155123796742,0.984607317558
986,contributing,-0.0155123796742,0.984607317558
15211,proximity,-0.0155113554652,0.984608326003
257,symposium,-0.0155113554652,0.984608326003
14580,poorest,-0.0155113554652,0.984608326003
3431,inti,-0.0155113554652,0.984608326003
2849,aver,-0.0155113554652,0.984608326003
258,preferable,-0.0155113554652,0.984608326003
16750,eclipsed,-0.0155113554652,0.984608326003
611,cheaply,-0.0155113554652,0.984608326003
10962,waller,-0.0155113554652,0.984608326003
11959,prudent,-0.0155107164197,0.984608955212
9913,milan,-0.0155087414302,0.984610899807
4809,advocating,-0.015503463254,0.98461609677
19372,gnawings,-0.0155019787444,0.984617558443
17394,wands,-0.0155019787444,0.984617558443
15634,cork,-0.0155019787444,0.984617558443
17236,hacked,-0.0155019787444,0.984617558443
9242,farther,-0.0155019787444,0.984617558443
16528,contrivances,-0.0155019787444,0.984617558443
12714,cynical,-0.0155019787444,0.984617558443
152,haman,-0.0155019787444,0.984617558443
10153,hoary,-0.0155019787444,0.984617558443
9118,orphanage,-0.0155019787444,0.984617558443
2726,sucked,-0.0155019787444,0.984617558443
8548,ferrets,-0.0155019787444,0.984617558443
12536,pars,-0.0155019787444,0.984617558443
16348,tempers,-0.0155019787444,0.984617558443
221,wand,-0.0155019787444,0.984617558443
12455,contrivance,-0.0155019787444,0.984617558443
3565,petticoated,-0.0155019787444,0.984617558443
12319,rounder,-0.0155019787444,0.984617558443
1024,globetrotter,-0.0155019787444,0.984617558443
17947,weasel,-0.0155019787444,0.984617558443
1320,departures,-0.0155019787444,0.984617558443
2191,liners,-0.0155019787444,0.984617558443
17948,suckers,-0.0154963642182,0.98462308662
19513,mines,-0.0154963642182,0.98462308662
7493,stopped,-0.0154864157569,0.984632882153
2981,agassiz,-0.0154844656003,0.984634802344
9085,franchise,-0.0154790534523,0.984640131347
6376,insular,-0.0154790534523,0.984640131347
726,heads,-0.0154781925744,0.984640979003
4278,email,-0.0154778565897,0.984641309827
6358,oftenest,-0.0154778565897,0.984641309827
10373,amour,-0.0154778565897,0.984641309827
15110,precocious,-0.0154778565897,0.984641309827
12765,caprices,-0.0154778565897,0.984641309827
13330,startlingly,-0.0154778565897,0.984641309827
13913,profoundest,-0.0154778565897,0.984641309827
12859,foreshadowed,-0.0154778565897,0.984641309827
11674,surrenders,-0.0154778565897,0.984641309827
2718,spectator,-0.0154778565897,0.984641309827
7201,unfailingly,-0.0154778565897,0.984641309827
18874,disclose,-0.0154778565897,0.984641309827
16726,dissipations,-0.0154778565897,0.984641309827
316,dreamer,-0.0154748456193,0.984644274557
18195,inexhaustible,-0.0154667370241,0.984652258671
1101,digression,-0.0154667370241,0.984652258671
5741,constables,-0.015459252989,0.984659627871
7969,mallow,-0.015459252989,0.984659627871
6317,bursts,-0.0154520651703,0.984666705451
12079,appreciating,-0.0154269246405,0.984691460805
3822,macbeth,-0.0154208347259,0.98469745751
12412,fist,-0.015418589099,0.984699668776
8189,besieged,-0.0154114273497,0.984706720973
6258,stayed,-0.0154076137314,0.984710476276
13914,afresh,-0.0154044236947,0.984713617544
16486,fulsome,-0.0154044236947,0.984713617544
3273,paragraph,-0.0154026137315,0.984715399841
3909,snake,-0.0153953257109,0.984722576493
14044,discounts,-0.0153691181292,0.984748384028
7324,grimly,-0.0153641669233,0.984753259733
8055,cemetery,-0.0153600299078,0.98475733368
1049,sow,-0.0153600299078,0.98475733368
15215,delays,-0.0153600299078,0.98475733368
4895,shun,-0.0153600299078,0.98475733368
5954,dance,-0.0153412088187,0.98477586806
2844,flimsy,-0.0153371018891,0.984779912474
2302,fright,-0.0153371018891,0.984779912474
16668,blessing,-0.0153074786961,0.984809085231
11089,mail,-0.0153074786961,0.984809085231
3521,idleness,-0.0153030767059,0.984813420361
14858,petrarch,-0.0153002047432,0.984816248712
19594,captains,-0.015291276102,0.984825041823
918,hay,-0.01528237091,0.984833811918
16181,warranted,-0.0152701536584,0.984845843954
16852,acute,-0.0152649636743,0.984850955301
14415,chronic,-0.0152608611519,0.984854995683
10449,fullness,-0.0152602398027,0.984855607622
10687,balfour,-0.0152597097526,0.984856129645
16121,putts,-0.0152597097526,0.984856129645
14472,woodsman,-0.015257030558,0.984858768269
13661,pangs,-0.015257030558,0.984858768269
4400,excessively,-0.0152549305648,0.984860836468
15561,brutality,-0.0152520763506,0.984863647476
3796,lock,-0.0152413172645,0.984874243766
3490,medical,-0.0152381589197,0.984877354343
5772,illustration,-0.0152366540665,0.98487883644
205,famed,-0.0151999315128,0.98491500437
15716,visitation,-0.0151999315128,0.98491500437
17628,pensioner,-0.0151999315128,0.98491500437
17760,obediently,-0.0151999315128,0.98491500437
8242,willed,-0.0151999315128,0.98491500437
13305,papist,-0.0151999315128,0.98491500437
15032,inspectors,-0.0151999315128,0.98491500437
12334,intercession,-0.0151999315128,0.98491500437
9500,titularly,-0.0151999315128,0.98491500437
17428,beatification,-0.0151999315128,0.98491500437
15161,vacillation,-0.0151999315128,0.98491500437
9711,lungs,-0.0151999315128,0.98491500437
10860,congestion,-0.0151999315128,0.98491500437
10917,calais,-0.0151999315128,0.98491500437
11840,pretender,-0.0151999315128,0.98491500437
19008,compressing,-0.0151999315128,0.98491500437
8793,mao,-0.0151999315128,0.98491500437
10680,marking,-0.0151910166108,0.98492378483
5702,unification,-0.0151910166108,0.98492378483
17996,mummies,-0.0151902134197,0.984924575912
11114,handbills,-0.0151902134197,0.984924575912
12524,pare,-0.0151902134197,0.984924575912
12245,hypercritical,-0.0151902134197,0.984924575912
9739,sliver,-0.0151902134197,0.984924575912
10291,drilled,-0.0151902134197,0.984924575912
4386,ciders,-0.0151902134197,0.984924575912
8724,undo,-0.0151902134197,0.984924575912
12800,hereabouts,-0.0151902134197,0.984924575912
5787,ghostly,-0.015176666623,0.984937918576
10990,arbor,-0.0151764229098,0.984938158618
12487,millets,-0.0151764229098,0.984938158618
13399,misdeeds,-0.0151764229098,0.984938158618
2523,grubbing,-0.0151764229098,0.984938158618
6091,slocum,-0.0151764229098,0.984938158618
18550,brothel,-0.0151764229098,0.984938158618
7843,woe,-0.0151764229098,0.984938158618
7259,socialists,-0.0151764229098,0.984938158618
3286,christendom,-0.0151764229098,0.984938158618
6637,hoes,-0.0151764229098,0.984938158618
12641,manlier,-0.0151764229098,0.984938158618
2115,leans,-0.0151764229098,0.984938158618
14991,millennium,-0.0151764229098,0.984938158618
15608,proceeding,-0.0151764229098,0.984938158618
8339,afton,-0.0151764229098,0.984938158618
60,brutish,-0.0151764229098,0.984938158618
19290,overturn,-0.0151764229098,0.984938158618
5349,madeira,-0.0151755402828,0.984939027952
9765,brest,-0.0151755402828,0.984939027952
7737,intercepting,-0.0151755402828,0.984939027952
19177,welles,-0.0151755402828,0.984939027952
7606,utters,-0.0151755402828,0.984939027952
6631,anchored,-0.0151755402828,0.984939027952
8486,blockaded,-0.0151755402828,0.984939027952
7198,ceaseless,-0.0151755402828,0.984939027952
8149,smothered,-0.0151755402828,0.984939027952
3394,respite,-0.0151741675715,0.984940379989
6444,lightened,-0.0151527481523,0.984961477066
11872,deepened,-0.0151527481523,0.984961477066
14059,grumble,-0.0151527481523,0.984961477066
14308,audibly,-0.0151527481523,0.984961477066
6533,comparisons,-0.0151502390999,0.984963948389
3897,designs,-0.0151471088592,0.984967031568
18350,individuality,-0.0151137831147,0.984999856875
9946,whiff,-0.0151087620886,0.985004802597
15645,chapter,-0.0150957005163,0.985017668393
16745,barefoot,-0.0150882785357,0.985024979202
473,xii,-0.0150708024611,0.985042193722
11247,hartford,-0.0150708024611,0.985042193722
9865,pleasurable,-0.0150708024611,0.985042193722
9842,responsive,-0.0150708024611,0.985042193722
11195,desultory,-0.0150708024611,0.985042193722
9061,pilgrims,-0.015067825093,0.98504512656
17929,corrupt,-0.0150617979859,0.98505106355
13120,daisies,-0.0150535977847,0.9850591412
8461,examining,-0.0150535977847,0.9850591412
11861,workshop,-0.0150535977847,0.9850591412
2475,corker,-0.0150535977847,0.9850591412
4205,molecules,-0.0150535977847,0.9850591412
14583,patched,-0.0150535977847,0.9850591412
11904,powerless,-0.0150535977847,0.9850591412
1454,lids,-0.0150535977847,0.9850591412
9470,infatuated,-0.0150535977847,0.9850591412
11463,limbed,-0.0150535977847,0.9850591412
3342,disorder,-0.0150535977847,0.9850591412
17994,rocking,-0.0150535977847,0.9850591412
17119,numbing,-0.0150535977847,0.9850591412
16672,foreclosed,-0.0150535977847,0.9850591412
18543,plucked,-0.0150535977847,0.9850591412
2131,discarded,-0.0150535977847,0.9850591412
17613,vellum,-0.0150535977847,0.9850591412
11984,looped,-0.0150535977847,0.9850591412
17069,bookbinders,-0.0150535977847,0.9850591412
18604,witchery,-0.0150535977847,0.9850591412
6505,slab,-0.0150535977847,0.9850591412
2712,playfully,-0.0150535977847,0.9850591412
15595,roamed,-0.0150535977847,0.9850591412
15066,kinder,-0.0150535977847,0.9850591412
17360,tennis,-0.0150535977847,0.9850591412
12933,carload,-0.0150535977847,0.9850591412
2071,elysian,-0.0150535977847,0.9850591412
1176,rockers,-0.0150535977847,0.9850591412
6247,foreclosure,-0.0150535977847,0.9850591412
12918,panted,-0.0150535977847,0.9850591412
729,atoms,-0.0150535977847,0.9850591412
4957,blooming,-0.0150535977847,0.9850591412
10649,bales,-0.0150535977847,0.9850591412
1289,plucking,-0.0150535977847,0.9850591412
8608,saccharine,-0.0150535977847,0.9850591412
2896,navigators,-0.015042556453,0.985070017625
2005,nautical,-0.015042556453,0.985070017625
1671,betray,-0.015042556453,0.985070017625
2922,recognizing,-0.0150351664321,0.98507729734
10997,strikingly,-0.0150122760048,0.985099846438
6574,maine,-0.0150073101505,0.985104738313
11234,participated,-0.0150033935886,0.985108596544
7504,asserting,-0.0150002469855,0.985111696295
11474,legitimacy,-0.0149931948787,0.985118643432
17663,syllables,-0.0149892302879,0.985122549032
14358,marched,-0.0149846542551,0.985127056996
15701,tacks,-0.0149843657452,0.985127341215
5315,proverb,-0.0149636434452,0.98514775553
1828,garrulity,-0.0149475838069,0.985163576774
16640,pod,-0.0149475838069,0.985163576774
16061,streak,-0.0149475838069,0.985163576774
18344,prompt,-0.0149475838069,0.985163576774
3941,dipping,-0.0149475838069,0.985163576774
13752,hinting,-0.0149475838069,0.985163576774
9027,corpses,-0.0149475838069,0.985163576774
18403,fertilizer,-0.0149475838069,0.985163576774
8844,villains,-0.0149399833137,0.985171064532
5941,governed,-0.0149320828029,0.985178847917
3407,disjointed,-0.0149201081757,0.985190645137
18861,frontier,-0.0149179023262,0.985192818322
16483,provided,-0.0149159999335,0.985194692547
14410,depart,-0.0149151440238,0.985195535785
9485,ecstatic,-0.014872078593,0.985237964569
8596,documentary,-0.014872078593,0.985237964569
11348,segregation,-0.0148672343899,0.985242737273
10342,economies,-0.0148672343899,0.985242737273
10026,symptom,-0.0148672343899,0.985242737273
7787,competing,-0.0148672343899,0.985242737273
353,glutted,-0.0148672343899,0.985242737273
18673,producer,-0.0148672343899,0.985242737273
8878,consume,-0.0148672343899,0.985242737273
18503,outdo,-0.0148672343899,0.985242737273
8720,reacts,-0.0148672343899,0.985242737273
13794,establishments,-0.0148672343899,0.985242737273
1135,eventual,-0.0148672343899,0.985242737273
14687,contentions,-0.0148672343899,0.985242737273
13209,necks,-0.0148672343899,0.985242737273
9346,instability,-0.0148672343899,0.985242737273
3171,upstart,-0.0148666080074,0.985243354412
958,attorney,-0.0148666080074,0.985243354412
11409,nouveau,-0.0148666080074,0.985243354412
12471,entailed,-0.0148666080074,0.985243354412
5151,flaunting,-0.0148666080074,0.985243354412
442,divorcing,-0.0148666080074,0.985243354412
17238,faltered,-0.0148666080074,0.985243354412
14645,nail,-0.0148666080074,0.985243354412
10320,mushroom,-0.0148666080074,0.985243354412
7558,turnout,-0.0148666080074,0.985243354412
12503,bullied,-0.0148666080074,0.985243354412
5074,versus,-0.0148666080074,0.985243354412
15653,attacks,-0.0148650004443,0.985244938254
908,spectacles,-0.01486473915,0.985245195693
14219,toil,-0.0148643360904,0.985245592806
19489,clydesdale,-0.0148589408993,0.985250908409
13876,provokes,-0.0148589408993,0.985250908409
14552,dobbins,-0.0148589408993,0.985250908409
12173,anathema,-0.0148589408993,0.985250908409
2053,pacing,-0.0148589408993,0.985250908409
4932,tolerates,-0.0148589408993,0.985250908409
2287,opposes,-0.0148589408993,0.985250908409
4153,unsparing,-0.0148589408993,0.985250908409
11512,stretches,-0.0148589408993,0.985250908409
17489,thoroughbred,-0.0148589408993,0.985250908409
16205,importation,-0.0148589408993,0.985250908409
446,speeds,-0.0148589408993,0.985250908409
13082,studbook,-0.0148589408993,0.985250908409
15019,equine,-0.0148589408993,0.985250908409
7089,hackneys,-0.0148589408993,0.985250908409
4377,machinations,-0.0148485055875,0.985261189863
5997,entries,-0.0148468825789,0.985262788951
15083,conciliated,-0.0148440863101,0.985265544015
6087,eke,-0.0148204842242,0.985288798611
5238,toronto,-0.0148204842242,0.985288798611
12411,connect,-0.0148164313917,0.98529279183
12306,excepted,-0.0147949443071,0.985313963127
5572,teutonic,-0.0147855325398,0.985323236716
4521,seeks,-0.0147852960401,0.985323469745
8127,providence,-0.0147794849502,0.985329195565
1355,obloquy,-0.0147772833443,0.985331364874
5169,incorporates,-0.0147772833443,0.985331364874
335,bunker,-0.0147772833443,0.985331364874
12816,trilogy,-0.0147772833443,0.985331364874
7245,recruits,-0.0147772833443,0.985331364874
11936,consigned,-0.0147772833443,0.985331364874
19168,unfairly,-0.0147772833443,0.985331364874
17041,intercept,-0.0147772833443,0.985331364874
6455,expounding,-0.0147765505398,0.985332086929
3242,comprehensive,-0.0147694078345,0.985339124891
5359,painfully,-0.0147650666597,0.98534340243
