,word,coefficient
16485,experience,-0.00606544018481
7651,ceased,-0.00605315122483
327,rewarded,-0.00602163852346
20633,proudest,-0.00600536710742
16653,precautions,-0.00600536710742
17516,generalization,-0.00600536710742
3539,instructors,-0.00598874836107
365,sixteen,-0.00598147589361
3454,mortifying,-0.00595590022527
9705,minda,-0.00595590022527
13511,mediation,-0.00595590022527
1907,parsimony,-0.00595590022527
1650,revert,-0.00595590022527
18919,imports,-0.00595590022527
11805,relinquish,-0.00595590022527
4293,incompetency,-0.00595590022527
7667,fundamentally,-0.00595590022527
16505,heeded,-0.00595590022527
601,overtures,-0.00595590022527
18645,magnanimity,-0.00595590022527
19469,ravaging,-0.00595590022527
19219,watchword,-0.00595590022527
10889,exports,-0.00595590022527
8569,lia,-0.00595590022527
15863,prepossession,-0.00595590022527
4585,seaboard,-0.00595590022527
9588,crumbling,-0.00595590022527
10419,effectually,-0.00595590022527
18556,assemblage,-0.00595590022527
13886,diversions,-0.00595590022527
15824,legislate,-0.00595590022527
6865,fe,-0.00594999870361
16562,grades,-0.00594999870361
2935,engendered,-0.00594999870361
13023,uniformity,-0.00594999870361
12719,wiping,-0.00594999870361
18439,moth,-0.00594999870361
15497,morton,-0.0059498635706
10046,zoologist,-0.0059498635706
10430,superstructure,-0.0059498635706
15738,assyrians,-0.0059498635706
4893,mammoths,-0.0059498635706
2004,molds,-0.0059498635706
5979,incorrectly,-0.0059498635706
14309,edison,-0.0059498635706
19103,ara,-0.0059498635706
1209,smelt,-0.0059498635706
5559,perkins,-0.0059498635706
6904,physicists,-0.0059498635706
19801,zoology,-0.0059498635706
1505,stetson,-0.0059498635706
16458,lavoisier,-0.0059498635706
6283,tesla,-0.0059498635706
9118,meed,-0.0059498635706
5470,classifier,-0.0059498635706
20706,babylonians,-0.0059498635706
12293,handbooks,-0.0059498635706
1207,slurring,-0.0059498635706
10799,insularity,-0.0059498635706
11466,marconi,-0.0059498635706
3917,morse,-0.0059498635706
14173,lent,-0.00593722083453
3728,chad,-0.0059114740845
7894,ostriches,-0.0059114740845
18168,conciseness,-0.0059114740845
16037,habitats,-0.0059114740845
5466,cashmere,-0.0059114740845
13934,improbable,-0.0059114740845
3290,monsters,-0.0059114740845
14200,caribou,-0.0059114740845
9000,stags,-0.0059114740845
19200,goats,-0.0059114740845
16038,wapiti,-0.0059114740845
3186,toughens,-0.0059114740845
16922,dalli,-0.0059114740845
19258,pachyderms,-0.0059114740845
8099,whitetail,-0.0059114740845
20854,exhaustively,-0.0059114740845
17158,gazelles,-0.0059114740845
13528,abyssinian,-0.0059114740845
16713,ibexes,-0.0059114740845
16374,antelopes,-0.0059114740845
16361,southeast,-0.0059114740845
15443,pursuits,-0.0059114740845
15130,smokeless,-0.0059114740845
17372,holocaust,-0.0059114740845
16415,himalayan,-0.0059114740845
6052,boars,-0.0059114740845
19626,tiniest,-0.0059114740845
1869,adaptability,-0.0059114740845
15063,muskox,-0.0059114740845
6241,speculations,-0.00590077423166
1561,complaining,-0.00588784746712
4071,burled,-0.00588588391043
10614,forgot,-0.0058652395682
14030,shrewdness,-0.00586430358673
3199,failed,-0.00585688863785
9349,determining,-0.00585285111761
13265,essayist,-0.00585285111761
7303,charges,-0.0058266157112
10061,gunboats,-0.00580733820369
15027,nightfall,-0.00580733820369
9922,intersection,-0.00580733820369
430,exaction,-0.00580733820369
11594,heaviest,-0.00580733820369
18793,tractors,-0.00580733820369
15996,pensacola,-0.00580733820369
11945,essaying,-0.00580733820369
10951,rawest,-0.00580733820369
20077,boggy,-0.00580733820369
20184,yankee,-0.00580733820369
6268,apostles,-0.00580733820369
19502,baited,-0.00580733820369
19272,impassable,-0.00580733820369
14045,invading,-0.00580733820369
7403,apologists,-0.00580733820369
19255,miring,-0.00580733820369
5573,percussion,-0.00580733820369
16264,checked,-0.00580733820369
1656,bowling,-0.00580733820369
1624,civilian,-0.00580733820369
15429,conclusive,-0.00580733820369
8148,teamsters,-0.00580733820369
10636,unromantic,-0.00580733820369
11749,greenest,-0.00580733820369
2190,recapture,-0.00580733820369
3966,menu,-0.00580733820369
7824,levies,-0.00580733820369
2166,underestimate,-0.00580733820369
13190,rifled,-0.00580733820369
6468,foregoing,-0.00580733820369
15174,progressing,-0.00580733820369
8363,drenching,-0.00580733820369
5614,tavern,-0.00579702093084
20561,spoil,-0.0057919995038
13086,stubborn,-0.00578726869265
15225,hookers,-0.00578726869265
294,vance,-0.00578726869265
3018,intact,-0.00578726869265
7661,dreadful,-0.00578232622779
4999,reciprocated,-0.0057311050167
16874,uniformly,-0.0057311050167
10846,lyrics,-0.0057311050167
16302,shots,-0.0057311050167
9438,distinguishes,-0.0057311050167
8999,odes,-0.0057311050167
9674,spares,-0.0057311050167
19477,shelley,-0.0057311050167
2920,assemblies,-0.0057311050167
14732,humblest,-0.00572606384232
11937,interference,-0.0056802741436
15641,persuade,-0.00567755256258
19246,bygone,-0.00567713152452
8913,lifting,-0.00567327056435
11672,flag,-0.00566225791037
3185,degraded,-0.00561641337631
16787,satisfactorily,-0.0056088663167
11281,ante,-0.00558950445847
4240,unprepared,-0.00558950445847
18030,ghent,-0.00558950445847
13012,protectorate,-0.00558950445847
17295,endeavored,-0.00558950445847
105,fossil,-0.00558383916742
8661,copper,-0.00558383916742
11853,astronomers,-0.00558383916742
2155,naturalists,-0.00558383916742
19535,restrict,-0.00558383916742
15528,astronomy,-0.00558383916742
19862,marsh,-0.00558383916742
14171,veriest,-0.00558383916742
2612,sand,-0.0055569390164
6720,areas,-0.00554781133022
6529,keenness,-0.00554781133022
8063,ass,-0.00554781133022
16510,moose,-0.00554781133022
9462,ivory,-0.00554781133022
3190,impact,-0.00554781133022
11610,tibet,-0.00554781133022
6727,non,-0.00551810895388
2584,swallows,-0.00551711223767
4514,defenseless,-0.00551711223767
12526,responses,-0.00551711223767
3852,hailstorm,-0.00551711223767
16281,interrogated,-0.00551711223767
14325,abolishment,-0.00551711223767
1960,worried,-0.00551711223767
940,jon,-0.00551711223767
17097,rosenthal,-0.00551711223767
9194,prays,-0.00551711223767
892,hone,-0.00551711223767
14407,totality,-0.00551711223767
9064,anomalies,-0.00551711223767
5410,understates,-0.00551711223767
18646,outrages,-0.00551711223767
3405,budget,-0.00551711223767
2417,abhorrent,-0.00551711223767
2411,bubble,-0.00551711223767
12748,juggling,-0.00551711223767
5054,oppression,-0.00551711223767
13746,gan,-0.00551711223767
17477,enigma,-0.00551711223767
17640,blinks,-0.00551711223767
14158,bleed,-0.00551711223767
3341,smashing,-0.00551711223767
10648,deceived,-0.00551711223767
9888,satellites,-0.00551711223767
4462,perversion,-0.00551711223767
14682,prodded,-0.00551711223767
14213,rusting,-0.00551711223767
18251,inquired,-0.00551711223767
10209,calculate,-0.00551711223767
3589,wrongful,-0.00551711223767
7087,crotchets,-0.00551711223767
10600,fathomed,-0.00551711223767
1394,restrictive,-0.00551711223767
8564,decency,-0.00551711223767
976,bribing,-0.00551711223767
5358,outbursts,-0.00551711223767
11358,influencing,-0.00551711223767
11109,grown,-0.00548057314462
5012,hearers,-0.00546455739103
11784,mas,-0.00545008169271
6979,floods,-0.00545008169271
17861,volition,-0.00545008169271
14878,rendezvous,-0.00545008169271
6156,columbus,-0.00545008169271
5178,bounties,-0.00545008169271
4503,undivided,-0.0054415041736
6758,kern,-0.0054415041736
9547,poesy,-0.0054415041736
3439,mint,-0.0054415041736
13768,replaced,-0.0054415041736
12907,norths,-0.0054415041736
5882,chloral,-0.0054415041736
16137,circulate,-0.0054415041736
16239,analogue,-0.0054415041736
15908,theologian,-0.0054415041736
2239,shrines,-0.0054415041736
724,pads,-0.0054415041736
1795,janis,-0.0054415041736
7673,nodes,-0.0054415041736
13680,cyclopedia,-0.0054415041736
18364,induct,-0.0054415041736
14644,displaying,-0.0054415041736
20625,reservations,-0.0054415041736
9221,demon,-0.0054415041736
9196,encyclopedia,-0.0054415041736
15235,spiritualistic,-0.0054415041736
15458,curtly,-0.0054415041736
2866,pang,-0.0054415041736
15486,pie,-0.0054415041736
15299,scullion,-0.0054415041736
7436,awe,-0.0054415041736
7366,ame,-0.0054415041736
10375,romany,-0.0054415041736
2034,inseparably,-0.0054415041736
4791,mannered,-0.0054415041736
3322,henley,-0.0054415041736
18307,generalize,-0.0054415041736
15292,poetics,-0.0054415041736
2983,bungled,-0.0054415041736
4400,lila,-0.0054415041736
6458,bold,-0.00543060589131
8146,pinned,-0.00541076754003
13537,hillside,-0.00541076754003
20186,burrowing,-0.00541076754003
9049,daybreak,-0.00541076754003
2596,encroaching,-0.00541076754003
10593,niched,-0.00541076754003
15360,pools,-0.00541076754003
3611,noncom,-0.00541076754003
12120,zigzag,-0.00541076754003
2776,grope,-0.00541076754003
9435,bloodiest,-0.00541076754003
2538,beware,-0.00541076754003
19040,unsuited,-0.00541076754003
7940,rue,-0.00541076754003
19042,stubbly,-0.00541076754003
21007,siberian,-0.00541076754003
9020,toga,-0.00541076754003
2127,conveyance,-0.00541076754003
19369,affording,-0.00541076754003
3221,impregnable,-0.00541076754003
3187,hornets,-0.00541076754003
3450,banging,-0.00541076754003
2096,lanes,-0.00541076754003
17884,willingly,-0.00541076754003
9134,battered,-0.00541076754003
1291,copse,-0.00541076754003
18323,lining,-0.00541076754003
3586,battalion,-0.00541076754003
18025,overawed,-0.00541076754003
8598,capitulation,-0.00541076754003
3601,footpaths,-0.00541076754003
6021,boor,-0.00541076754003
280,clearheaded,-0.00541076754003
19432,sheller,-0.00541076754003
12226,undertone,-0.00541076754003
18026,snot,-0.00541076754003
8917,ammunitions,-0.00541076754003
19373,mobilized,-0.00541076754003
7752,maud,-0.00537953189364
5936,ail,-0.00534494907567
6474,illustrations,-0.00531174293582
16873,football,-0.00530933244073
2406,sealed,-0.00528978849982
10390,calm,-0.00525780699021
2427,destinies,-0.00519660416426
20363,hazardous,-0.00519660416426
19599,encourages,-0.00517770988162
17943,vanishes,-0.00517770988162
18166,forbade,-0.00517770988162
7656,inflating,-0.00517770988162
9581,mortality,-0.00510675308328
70,ornamental,-0.00510675308328
3121,equaled,-0.00510675308328
16498,linked,-0.00510675308328
16454,psalms,-0.00510675308328
14091,cram,-0.00510675308328
17365,gush,-0.00510675308328
2898,colleague,-0.00510675308328
19333,arrived,-0.00510620858753
5799,erroneous,-0.00508965044392
3228,charmingly,-0.00508887961264
2078,recaptured,-0.00507973115417
11040,basic,-0.00507973115417
20335,writhed,-0.00507973115417
9695,mongol,-0.00507973115417
12170,curled,-0.00507973115417
9016,grafted,-0.00507973115417
1404,vitiated,-0.00507973115417
242,peeps,-0.00507973115417
12144,larry,-0.00507973115417
18526,wretches,-0.00507973115417
13820,striker,-0.00507973115417
1926,peeped,-0.00507973115417
3557,horribly,-0.00507973115417
3060,interviewed,-0.00507973115417
11874,tucked,-0.00507973115417
20563,looker,-0.00507973115417
12741,ideographs,-0.00507973115417
14698,rearward,-0.00507973115417
17597,greats,-0.00507973115417
15935,roost,-0.00507973115417
6383,repression,-0.00507973115417
6996,lookers,-0.00507973115417
5494,network,-0.00507973115417
14718,ethnic,-0.00507973115417
17474,released,-0.00507973115417
20140,rockets,-0.00507973115417
16992,degrading,-0.00507973115417
7493,canteens,-0.00507973115417
3894,burrowed,-0.00507973115417
11596,bunchy,-0.00507973115417
320,stoicism,-0.00507973115417
7252,eras,-0.00507973115417
13545,exteriors,-0.00507973115417
13454,ditches,-0.00507973115417
13375,dilute,-0.00507973115417
2931,armchair,-0.00507973115417
11602,covetousness,-0.00507973115417
17403,mortars,-0.00507973115417
17083,leanings,-0.00507973115417
11795,mae,-0.00507973115417
2114,sharpshooters,-0.00507973115417
6086,boxer,-0.00507790730953
2410,slopes,-0.00507790730953
7315,heaps,-0.00507790730953
8160,peering,-0.00507790730953
17836,slippery,-0.00507790730953
14367,climb,-0.00507790730953
1770,bits,-0.00505840341061
11064,exception,-0.00504586935995
15310,straightway,-0.00501872920299
754,scorn,-0.00501796650744
14929,beau,-0.00500853989811
7972,absence,-0.00500001642317
12180,storms,-0.00499999171846
1057,continue,-0.00498810750786
2493,badly,-0.00497731112136
57,yachting,-0.00497604264249
2989,reproach,-0.00495564197126
17684,meters,-0.00494820296334
4043,thia,-0.00490790283368
14592,criminal,-0.00489411031042
14025,britannica,-0.00489221055968
10258,refrains,-0.00489221055968
9276,baxter,-0.00489221055968
11943,licenser,-0.00489221055968
7505,ordinate,-0.00489221055968
5153,particularities,-0.00489221055968
20668,depreciation,-0.00489221055968
15606,slapdash,-0.00489221055968
6668,trumpets,-0.00489221055968
17336,grotesques,-0.00489221055968
20876,heightens,-0.00489221055968
20571,assiduity,-0.00489221055968
14873,coexist,-0.00489221055968
2509,intimation,-0.00489221055968
16383,dryden,-0.00489221055968
14941,swiftest,-0.00489221055968
14891,demurred,-0.00489221055968
18713,vaughn,-0.00489221055968
4096,fitz,-0.00489221055968
9863,involutions,-0.00489221055968
20899,locate,-0.00489221055968
10919,briefed,-0.00489221055968
6125,altars,-0.00489221055968
18730,intricacy,-0.00489221055968
20901,flaunts,-0.00489221055968
11845,lyric,-0.00489221055968
16177,isolates,-0.00489221055968
7601,ron,-0.00489221055968
7288,explications,-0.00489221055968
14340,packing,-0.00489221055968
3865,dissents,-0.00489221055968
13494,foppishly,-0.00489221055968
1674,reprints,-0.00489221055968
15928,jacobean,-0.00489221055968
6047,faddist,-0.00489221055968
2289,grouping,-0.00489221055968
14055,devotional,-0.00489221055968
15948,alex,-0.00489221055968
3653,exaggerates,-0.00489221055968
18960,condescendingly,-0.00489221055968
6812,overrates,-0.00489221055968
2330,sided,-0.00489221055968
19908,germ,-0.00489221055968
17519,episcopal,-0.00489221055968
19379,hammered,-0.00489221055968
8323,consecration,-0.00489221055968
13684,cowley,-0.00489221055968
14773,requisite,-0.00489221055968
11971,disparage,-0.00489221055968
12183,spirituality,-0.00489221055968
14377,presidents,-0.00488127245966
14362,contradiction,-0.0048692434049
2707,excellently,-0.00486682629863
20569,commands,-0.00484454986048
17461,hue,-0.00484271373019
19382,vigilant,-0.00484173921755
5198,admirers,-0.00482795775297
356,inoculated,-0.00482110629449
14529,trifling,-0.00482110629449
5360,strategists,-0.00482110629449
1990,maturity,-0.00482110629449
10198,abide,-0.00482110629449
6476,forenoon,-0.00482110629449
7545,disbanding,-0.00482110629449
11089,concomitant,-0.00482110629449
3497,militiamen,-0.00482110629449
19339,obit,-0.00482110629449
4337,rockwell,-0.00482110629449
6936,hessians,-0.00482110629449
14368,slaving,-0.00482110629449
19458,pestered,-0.00482110629449
16827,barrels,-0.00482110629449
20730,tactful,-0.00482110629449
157,summons,-0.00482110629449
1208,redolent,-0.00482110629449
12305,saratoga,-0.00482110629449
11496,primed,-0.00482110629449
11402,tacticians,-0.00482110629449
19378,inactive,-0.00482110629449
15640,disciplined,-0.00482110629449
7173,strengthening,-0.00482110629449
16331,accede,-0.00482110629449
3116,distemper,-0.00482110629449
4650,stances,-0.00482110629449
4239,evacuation,-0.00482110629449
4231,dismissal,-0.00482110629449
10268,graced,-0.00482110629449
6220,sally,-0.00482110629449
16554,appease,-0.00482110629449
15796,entertainer,-0.00482110629449
13450,idled,-0.00482110629449
659,skirmishes,-0.00482110629449
2506,middling,-0.00482110629449
7854,corpulent,-0.00482110629449
886,campaigning,-0.00482110629449
15991,fraught,-0.00482110629449
5134,umpires,-0.00482110629449
19692,initiation,-0.00482110629449
9380,gloried,-0.00482110629449
15910,tilth,-0.00482110629449
20369,clash,-0.00482110629449
18802,bushes,-0.00482110629449
15936,attentively,-0.00482110629449
687,suffolk,-0.00482110629449
20246,hitherto,-0.0048188714784
12501,imprint,-0.00476723565878
6673,crept,-0.00476723565878
8687,venturesome,-0.00476723565878
13022,shepard,-0.00476723565878
6670,explicit,-0.00476723565878
2027,massacres,-0.00476723565878
7544,interiors,-0.00476723565878
13266,biscuits,-0.00476723565878
1239,stealing,-0.0047501134824
10905,quarters,-0.00469005069963
5207,obtained,-0.00468272380902
14003,virtues,-0.00467830748546
3605,temple,-0.00466751299744
14896,elimination,-0.00465050988006
1983,aroused,-0.00464914000733
11948,tangible,-0.004615172074
2378,image,-0.00460169571008
1706,possibility,-0.00459257360721
929,pioneers,-0.00459125097816
7945,cyclopedias,-0.00459125097816
1295,quaintness,-0.00459125097816
4281,serenity,-0.00459125097816
20932,sectarian,-0.00459125097816
16609,burns,-0.00459125097816
15013,stoutly,-0.00459125097816
15126,vapid,-0.00459125097816
19182,sloth,-0.00457464710393
18722,characterizes,-0.00457325130094
19592,interrupted,-0.00456359862124
11837,pointed,-0.0045466879424
4451,fiasco,-0.00452452091347
8273,naively,-0.00452452091347
13121,pressing,-0.00452452091347
19600,outpost,-0.00452452091347
8269,velocity,-0.00452452091347
8725,ids,-0.00452452091347
2442,rescuing,-0.00452452091347
2194,escorts,-0.00452452091347
11192,diarist,-0.00452452091347
15652,christ,-0.0044661536548
5743,version,-0.00445334699902
18167,catholics,-0.00442588863139
14524,share,-0.00442326896852
19653,faultless,-0.00442085659899
13856,entry,-0.00441296344752
15547,burdening,-0.00441208926564
6482,efficacious,-0.00441208926564
7892,orators,-0.00441208926564
679,plato,-0.00441208926564
19668,monitions,-0.00441208926564
2769,herbart,-0.00441208926564
12976,constituency,-0.00441208926564
10283,naturalism,-0.00441208926564
14907,leaching,-0.00441208926564
16798,harmonization,-0.00441208926564
14046,framed,-0.00441208926564
17148,confucius,-0.00441208926564
18541,equation,-0.00441208926564
5036,educationally,-0.00441208926564
17716,multiplied,-0.00441208926564
9374,unsupported,-0.00441208926564
20523,therefrom,-0.00441208926564
15750,noting,-0.00441208926564
17952,differentiation,-0.00441208926564
10822,olden,-0.00441208926564
8165,inconsequential,-0.00441208926564
13690,elaborating,-0.00441208926564
15779,heterogeneity,-0.00441208926564
7132,injunctions,-0.00441208926564
19389,loading,-0.00441208926564
4708,conserve,-0.00441208926564
7381,learnedly,-0.00441208926564
13475,recondite,-0.00441208926564
8212,cumbersome,-0.00441208926564
17809,interpretations,-0.00441208926564
16887,tested,-0.00441208926564
8676,trendy,-0.00441208926564
20030,athenians,-0.00441208926564
10547,apothegm,-0.00441208926564
8479,accomplishes,-0.00441208926564
12343,disciplinary,-0.00441208926564
1620,modestly,-0.00441208926564
5930,reciprocal,-0.00441208926564
3099,detract,-0.00441208926564
13323,enforcing,-0.00441208926564
16537,fusion,-0.00441208926564
13210,eclecticism,-0.00441208926564
14245,discriminates,-0.00441208926564
15331,involuntary,-0.00441208926564
19190,factitious,-0.00441208926564
20902,schoolmasters,-0.00441208926564
4943,heresy,-0.0044072258566
13373,instances,-0.00440652142089
21009,convalescence,-0.00440616810397
20307,isolation,-0.00439259147886
17257,furnishes,-0.00434761746338
16739,hopeful,-0.00431406603172
13974,affects,-0.00431282570587
4198,rousseau,-0.00429741255175
19489,fragments,-0.00429401689086
9389,management,-0.00429243104825
3925,consistently,-0.0042909856306
9710,subtitle,-0.00427587681532
14178,bert,-0.00427322135628
16722,steadily,-0.00427244597826
18977,stands,-0.00424929274957
10134,eyre,-0.00419930875108
20920,throne,-0.00415571358618
4779,kindness,-0.00415396604164
3328,retarded,-0.00414066584205
20955,broadening,-0.00414066584205
10941,incorporating,-0.00414066584205
14136,essayed,-0.00414066584205
20916,analyses,-0.00414066584205
17824,diligent,-0.00414066584205
5669,transmit,-0.00414066584205
11115,realizing,-0.00414066584205
12586,educator,-0.00414066584205
16704,limitation,-0.00414066584205
573,increment,-0.00414066584205
20921,comprehends,-0.00414066584205
7338,grammatical,-0.00414066584205
10280,enhance,-0.00414066584205
18495,resolves,-0.00414066584205
12110,formulas,-0.00414066584205
17120,delusion,-0.00414066584205
5728,make,-0.00411026280017
12316,patrons,-0.00409468079204
17300,term,-0.00408554536343
18334,raises,-0.00406541499795
7101,asleep,-0.00406379589868
3851,resources,-0.00402672059851
16756,indispensable,-0.00402044604758
9840,scarcely,-0.00400415199862
4492,bourbon,-0.00400204696692
3627,relating,-0.00399790325853
8393,externals,-0.00391604945706
13277,frankish,-0.00391604945706
8224,expansionist,-0.00391604945706
9166,frontiers,-0.00391604945706
18946,clovis,-0.00391604945706
14337,poise,-0.00391604945706
16384,pontiffs,-0.00391604945706
2021,taring,-0.00391604945706
3150,arson,-0.00391604945706
12182,collapses,-0.00391604945706
7696,martel,-0.00391604945706
147,federations,-0.00391604945706
579,appointees,-0.00391604945706
12185,lauded,-0.00391604945706
8752,convulsion,-0.00391604945706
11859,undermined,-0.00391604945706
20886,leak,-0.00391604945706
5184,irrevocable,-0.00391604945706
9726,attests,-0.00391604945706
20434,enticing,-0.00391604945706
6274,wilhelmina,-0.00391604945706
20657,tiara,-0.00391604945706
9850,parkman,-0.00391604945706
9306,unlawful,-0.00391604945706
3752,codex,-0.00391604945706
19098,fiske,-0.00391604945706
15482,veiling,-0.00391604945706
8415,galilee,-0.00391604945706
5568,historiography,-0.00391604945706
7496,supervising,-0.00391604945706
16551,leagues,-0.00391604945706
6918,disabuse,-0.00391604945706
5213,envoy,-0.00391604945706
18565,conspire,-0.00391604945706
3629,dictated,-0.00391604945706
2799,scat,-0.00391604945706
14794,doctorate,-0.00391604945706
1623,patrimony,-0.00391604945706
7978,unfeigned,-0.00391604945706
815,contestants,-0.00391604945706
7780,outgrowth,-0.00391604945706
12701,entente,-0.00391604945706
13361,irreverently,-0.00391604945706
1282,potentate,-0.00391604945706
5268,plenitude,-0.00391604945706
14121,laurel,-0.00391604945706
4712,goths,-0.00391604945706
19905,examined,-0.0039117676722
9450,providing,-0.00391103207912
21058,illinois,-0.00390371043918
7955,committed,-0.00390328681605
4411,ganges,-0.00390234955895
962,financially,-0.00390234955895
3107,luzon,-0.00390234955895
13824,reversion,-0.00390234955895
13533,commissions,-0.00390234955895
4903,holdings,-0.00390234955895
241,malign,-0.00390234955895
17579,payable,-0.00390234955895
17991,delhi,-0.00390234955895
11690,municipalities,-0.00390234955895
8018,obligated,-0.00390234955895
16689,shareholders,-0.00390234955895
10887,lightening,-0.00390234955895
876,ridiculously,-0.00390234955895
15644,akbar,-0.00390234955895
18093,dicey,-0.00390234955895
9070,imbue,-0.00390234955895
18101,paralysis,-0.00390234955895
17092,bribery,-0.00390234955895
18110,ow,-0.00390234955895
17066,pearls,-0.00390234955895
10106,inhere,-0.00390234955895
3258,unqualifiedly,-0.00390234955895
10351,lucrative,-0.00390234955895
12989,appointments,-0.00390234955895
13694,prosecuting,-0.00390234955895
18561,joints,-0.00390234955895
14349,implicit,-0.00390234955895
17766,scribed,-0.00390234955895
1699,worthiness,-0.00390234955895
20793,cluster,-0.00390234955895
13671,indiscriminately,-0.00390234955895
19041,moses,-0.00390234955895
16233,theorem,-0.00390234955895
6968,lumps,-0.00390234955895
14799,neutralize,-0.00390234955895
483,reciprocally,-0.00390234955895
19332,flown,-0.00390234955895
6157,peen,-0.00390234955895
10162,foil,-0.00390234955895
18344,equivocal,-0.00390234955895
6757,sos,-0.00390234955895
10843,discontent,-0.00390234955895
1487,impasse,-0.00390234955895
11165,investments,-0.00390234955895
9157,alaine,-0.00390234955895
16215,rupees,-0.00390234955895
18051,imputes,-0.00390234955895
10815,calcutta,-0.00390234955895
10304,neg,-0.00390234955895
12634,christianized,-0.00390234955895
16579,balances,-0.00390234955895
15269,raven,-0.00390234955895
15303,soft,-0.00389861061873
2562,ts,-0.00387689660248
4038,reproduce,-0.00387382767381
20189,fun,-0.00386514286158
3603,dating,-0.00385360163733
3952,invented,-0.0038115140344
6279,stranded,-0.00375787269043
2132,endured,-0.00369626436562
4084,establishment,-0.00369561903063
3829,amiss,-0.00367909476951
21053,weakening,-0.00367514146845
21046,diplomat,-0.00367514146845
17649,distortion,-0.00367514146845
12152,rating,-0.00367514146845
4046,weaker,-0.00367514146845
6672,sagacity,-0.00367514146845
4787,wes,-0.00367514146845
3211,lombard,-0.00367514146845
17225,eighth,-0.00367514146845
15533,prevalent,-0.00367514146845
7334,dawned,-0.00367514146845
3315,legitimately,-0.00366228436227
18009,standstill,-0.00366228436227
16888,corresponding,-0.00366228436227
13176,recite,-0.00366228436227
8092,guaranteeing,-0.00366228436227
11995,remuneration,-0.00366228436227
9938,payments,-0.00366228436227
1158,conclusively,-0.00366228436227
771,conscienceless,-0.00365187237083
16285,imperialistic,-0.00362087648118
17438,ian,-0.00362087648118
12630,lodestar,-0.00362087648118
4937,justifying,-0.00362087648118
16427,beep,-0.00362087648118
20753,castigation,-0.00362087648118
775,sancho,-0.00362087648118
16323,demented,-0.00362087648118
1949,clearest,-0.00362087648118
16251,pacification,-0.00362087648118
2229,futilely,-0.00362087648118
7563,statesmanlike,-0.00362087648118
8841,nat,-0.00362087648118
19431,plundering,-0.00362087648118
15278,judiciary,-0.00362087648118
9933,exploiting,-0.00362087648118
12142,pernicious,-0.00362087648118
15439,rajah,-0.00362087648118
738,oceania,-0.00362087648118
11442,demesne,-0.00362087648118
18451,thrift,-0.00362087648118
11110,waging,-0.00362087648118
5399,repudiating,-0.00362087648118
4464,centralized,-0.00362087648118
15251,censorious,-0.00362087648118
19579,conceivable,-0.00362087648118
19170,oversea,-0.00362087648118
20559,hypothesis,-0.00362087648118
3273,institutes,-0.00362087648118
10586,mistrust,-0.00362087648118
16536,frankest,-0.00362087648118
6315,anglo,-0.00362087648118
8571,stultified,-0.00362087648118
17837,formosa,-0.00362087648118
14824,dependences,-0.00362087648118
16532,incredulity,-0.00362087648118
12685,aggrandizement,-0.00362087648118
7413,zealously,-0.00362087648118
3157,exp,-0.00362087648118
1430,filipinos,-0.00362087648118
20584,australasia,-0.00362087648118
18902,outrageous,-0.00362087648118
13984,pronounces,-0.00362087648118
14203,discards,-0.00362087648118
2326,corrosive,-0.00362087648118
7881,climates,-0.00362087648118
16943,overwrought,-0.00362087648118
21077,contends,-0.00362087648118
19271,mordant,-0.00362087648118
7065,isotherms,-0.00362087648118
10996,javanese,-0.00362087648118
12359,dependable,-0.00362087648118
18498,irritate,-0.00362087648118
19343,abnormality,-0.00362087648118
12172,fend,-0.00362087648118
12616,knife,-0.00360651639018
6629,provides,-0.00359041908817
8097,terrible,-0.00356759052404
17298,occult,-0.003556141642
17033,amounting,-0.00354122416266
6933,transferred,-0.00354046765265
14267,clement,-0.00350472868363
5691,grave,-0.00350153788881
3787,bibliographies,-0.00349223901441
20821,republics,-0.00349195539457
5528,enlightened,-0.00348907346708
205,hold,-0.00345966493536
1424,soul,-0.00340581564813
12106,healthful,-0.00339812697823
388,fahrenheit,-0.00339812697823
4244,incompetence,-0.00339812697823
18756,endow,-0.00339812697823
10657,inadequately,-0.00339812697823
13307,seaport,-0.00339812697823
7878,publicist,-0.00339812697823
5133,mania,-0.00339812697823
12267,despotic,-0.00339812697823
4219,irritation,-0.00339812697823
18122,lowing,-0.00339812697823
13102,minimum,-0.00339812697823
20722,clothe,-0.00339812697823
5019,ina,-0.00339812697823
6652,farmers,-0.00339055278885
19645,riot,-0.00336682214118
6835,advantages,-0.00332528828607
14835,partaking,-0.00331450561629
3667,controversies,-0.00327499067936
20388,academy,-0.0032682743544
16449,catch,-0.00323872164755
8962,enforce,-0.00321434295424
8492,socialism,-0.00319407924314
1882,crooked,-0.00318772685023
2948,scribe,-0.0031647077568
5111,periodicals,-0.00311223280287
9528,proceedings,-0.00307862243726
17062,tire,-0.00305452261244
2648,notoriety,-0.00302269145026
8826,traditional,-0.00301733418778
11774,sword,-0.00301108445864
11883,shortcomings,-0.00299271373044
11069,unduly,-0.00299266798592
15823,ceremony,-0.00298896263402
16853,setting,-0.00298693492997
5981,monarch,-0.00295445291729
890,trusted,-0.00295290658288
1530,revolted,-0.00294606566642
212,locked,-0.00293338865763
13242,bounded,-0.002825672081
14998,attempting,-0.00282453796695
21036,abbot,-0.00280506655535
3272,sen,-0.00279720706333
2633,pass,-0.00277386948495
